host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
192.168.1.11			192.168.1.53			16544			36363			TCP			620			6.9s
192.168.1.11			192.168.1.53			17635			39461			TCP			882			1.4s
192.168.1.11			192.168.1.53			10933			30379			TCP			621			2.7s
192.168.1.11			192.168.1.53			18386			34027			TCP			502			2.3s
192.168.1.11			192.168.1.53			18677			35291			TCP			512			4.7s
192.168.1.11			192.168.1.53			14610			32862			TCP			664			6.0s
192.168.1.11			192.168.1.53			16746			32928			TCP			649			4.2s
192.168.1.11			192.168.1.53			15976			35097			TCP			608			4.5s
192.168.1.11			192.168.1.53			18399			36546			TCP			932			4.0s
192.168.1.11			192.168.1.53			11072			33142			TCP			480			6.0s
192.168.1.11			192.168.1.53			11633			34864			TCP			587			7.4s
192.168.1.11			192.168.1.53			10262			39304			TCP			950			3.3s
192.168.1.11			192.168.1.53			17034			39347			TCP			646			1.5s
192.168.1.11			192.168.1.53			10612			32797			TCP			460			5.5s
192.168.1.11			192.168.1.53			16169			32155			TCP			441			6.4s
192.168.1.11			192.168.1.53			19209			31655			TCP			798			6.5s
192.168.1.11			192.168.1.53			18565			33464			TCP			870			3.3s
192.168.1.11			192.168.1.53			16196			32258			TCP			817			6.2s
192.168.1.11			192.168.1.53			16775			33696			TCP			849			3.3s
192.168.1.11			192.168.1.53			10647			30884			TCP			790			1.3s
192.168.1.12			192.168.1.53			9906			398			TCP			731			1.4s
192.168.1.12			192.168.1.53			19334			906			TCP			809			3.9s
192.168.1.12			192.168.1.53			10276			2027			TCP			635			2.4s
192.168.1.12			192.168.1.53			18765			882			TCP			795			1.6s
192.168.1.12			192.168.1.53			6678			911			TCP			839			1.6s
192.168.1.12			192.168.1.53			4239			1328			TCP			841			2.1s
192.168.1.12			192.168.1.53			2620			1144			TCP			641			1.0s
192.168.1.12			192.168.1.53			2483			159			TCP			676			3.3s
192.168.1.12			192.168.1.53			3824			1620			TCP			837			1.3s
192.168.1.12			192.168.1.53			9832			126			TCP			625			3.9s
192.168.1.12			192.168.1.53			11039			1527			TCP			725			1.4s
192.168.1.12			192.168.1.53			10146			1393			TCP			872			1.0s
192.168.1.12			192.168.1.53			9069			619			TCP			674			1.1s
192.168.1.12			192.168.1.53			6852			777			TCP			900			2.1s
192.168.1.12			192.168.1.53			6329			442			TCP			874			2.3s
192.168.1.12			192.168.1.53			12667			308			TCP			850			3.5s
192.168.1.12			192.168.1.53			10623			1934			TCP			840			2.1s
192.168.1.12			192.168.1.53			2219			1212			TCP			631			3.9s
192.168.1.12			192.168.1.53			13987			840			TCP			749			3.2s
192.168.1.12			192.168.1.53			10152			1347			TCP			631			2.3s
192.168.1.12			192.168.1.53			9551			500			TCP			767			1.6s
192.168.1.12			192.168.1.53			12431			324			TCP			606			3.2s
192.168.1.12			192.168.1.53			3629			822			TCP			768			2.0s
192.168.1.12			192.168.1.53			10914			382			TCP			619			1.2s
192.168.1.12			192.168.1.53			17321			797			TCP			646			1.6s
192.168.1.12			192.168.1.53			10379			807			TCP			731			3.9s
192.168.1.12			192.168.1.53			18763			780			TCP			822			2.5s
192.168.1.12			192.168.1.53			14824			1676			TCP			657			2.7s
192.168.1.12			192.168.1.53			5135			121			TCP			707			2.1s
192.168.1.12			192.168.1.53			7537			1474			TCP			725			1.2s
192.168.1.12			192.168.1.53			5913			67			TCP			778			1.7s
192.168.1.12			192.168.1.53			5533			66			TCP			873			1.5s
192.168.1.12			192.168.1.53			15890			1098			TCP			743			2.9s
192.168.1.12			192.168.1.53			7299			2007			TCP			770			3.2s
192.168.1.12			192.168.1.53			15287			521			TCP			895			2.8s
192.168.1.12			192.168.1.53			10846			1649			TCP			731			2.3s
192.168.1.12			192.168.1.53			5734			1558			TCP			876			2.4s
192.168.1.12			192.168.1.53			7293			44			TCP			635			3.3s
192.168.1.12			192.168.1.53			14962			1730			TCP			716			2.3s
192.168.1.12			192.168.1.53			13932			1482			TCP			753			3.2s
192.168.1.12			192.168.1.53			7781			64			TCP			734			2.0s
192.168.1.12			192.168.1.53			13309			1306			TCP			673			3.4s
192.168.1.12			192.168.1.53			13848			2012			TCP			655			2.7s
192.168.1.12			192.168.1.53			3382			1084			TCP			689			2.4s
192.168.1.12			192.168.1.53			17089			1100			TCP			652			3.1s
192.168.1.12			192.168.1.53			10959			14			TCP			837			1.1s
192.168.1.12			192.168.1.53			6754			306			TCP			649			2.3s
192.168.1.12			192.168.1.53			18151			493			TCP			743			2.0s
192.168.1.12			192.168.1.53			7046			1625			TCP			607			2.8s
192.168.1.12			192.168.1.53			4629			1820			TCP			771			1.7s
192.168.1.12			192.168.1.53			15374			682			TCP			809			3.3s
192.168.1.12			192.168.1.53			19086			1089			TCP			816			1.8s
192.168.1.12			192.168.1.53			14949			637			TCP			891			1.6s
192.168.1.12			192.168.1.53			10536			1060			TCP			752			2.7s
192.168.1.12			192.168.1.53			4170			1912			TCP			765			2.3s
192.168.1.12			192.168.1.53			18319			226			TCP			711			3.2s
192.168.1.12			192.168.1.53			19781			82			TCP			696			1.3s
192.168.1.12			192.168.1.53			9745			1934			TCP			682			1.7s
192.168.1.12			192.168.1.53			2718			1448			TCP			851			1.8s
192.168.1.12			192.168.1.53			2113			318			TCP			642			2.0s
192.168.1.12			192.168.1.53			18675			1020			TCP			698			1.5s
192.168.1.12			192.168.1.53			5230			1853			TCP			758			3.0s
192.168.1.12			192.168.1.53			4764			515			TCP			795			3.1s
192.168.1.12			192.168.1.53			11634			289			TCP			716			2.8s
192.168.1.12			192.168.1.53			10082			1589			TCP			857			2.2s
192.168.1.12			192.168.1.53			13385			1392			TCP			614			3.0s
192.168.1.12			192.168.1.53			19378			158			TCP			835			2.4s
192.168.1.12			192.168.1.53			6133			1803			TCP			694			2.6s
192.168.1.12			192.168.1.53			15826			1890			TCP			832			1.2s
192.168.1.12			192.168.1.53			14746			1449			TCP			874			1.4s
192.168.1.12			192.168.1.53			13072			1806			TCP			712			1.4s
192.168.1.12			192.168.1.53			9111			333			TCP			612			3.4s
192.168.1.12			192.168.1.53			19765			1508			TCP			679			2.8s
192.168.1.12			192.168.1.53			12445			1072			TCP			697			3.2s
192.168.1.12			192.168.1.53			2953			621			TCP			862			3.8s
192.168.1.12			192.168.1.53			11728			1274			TCP			709			3.4s
192.168.1.12			192.168.1.53			15376			1143			TCP			735			1.2s
192.168.1.12			192.168.1.53			10240			546			TCP			676			3.5s
192.168.1.12			192.168.1.53			4786			1832			TCP			839			2.5s
192.168.1.12			192.168.1.53			2545			367			TCP			607			2.4s
192.168.1.12			192.168.1.53			19673			627			TCP			855			1.9s
192.168.1.12			192.168.1.53			15037			1360			TCP			695			2.9s
192.168.1.12			192.168.1.53			15031			1478			TCP			739			1.4s
192.168.1.12			192.168.1.53			4508			149			TCP			750			1.6s
192.168.1.12			192.168.1.53			5593			112			TCP			890			2.9s
192.168.1.12			192.168.1.53			4494			445			TCP			854			3.3s
192.168.1.12			192.168.1.53			19262			1493			TCP			626			2.2s
192.168.1.12			192.168.1.53			5831			913			TCP			782			1.9s
192.168.1.12			192.168.1.53			18425			509			TCP			610			1.4s
192.168.1.12			192.168.1.53			2341			615			TCP			731			1.7s
192.168.1.12			192.168.1.53			13998			514			TCP			785			1.7s
192.168.1.12			192.168.1.53			15597			205			TCP			826			2.8s
192.168.1.12			192.168.1.53			4208			150			TCP			817			2.6s
192.168.1.12			192.168.1.53			12032			1895			TCP			709			4.0s
192.168.1.12			192.168.1.53			18863			1303			TCP			785			1.7s
192.168.1.12			192.168.1.53			4825			93			TCP			813			3.0s
192.168.1.12			192.168.1.53			9739			1105			TCP			755			1.9s
192.168.1.12			192.168.1.53			9522			1305			TCP			750			1.8s
192.168.1.12			192.168.1.53			8517			1940			TCP			790			2.6s
192.168.1.12			192.168.1.53			14660			1524			TCP			787			3.8s
192.168.1.12			192.168.1.53			15446			428			TCP			804			2.4s
192.168.1.12			192.168.1.53			17587			460			TCP			758			2.8s
192.168.1.12			192.168.1.53			6402			1602			TCP			753			2.6s
192.168.1.12			192.168.1.53			14183			156			TCP			629			3.9s
192.168.1.12			192.168.1.53			12824			1456			TCP			794			3.4s
192.168.1.12			192.168.1.53			3806			1425			TCP			802			2.4s
192.168.1.12			192.168.1.53			16373			257			TCP			876			3.8s
192.168.1.12			192.168.1.53			18469			1217			TCP			672			2.4s
192.168.1.12			192.168.1.53			6498			1317			TCP			876			2.6s
192.168.1.12			192.168.1.53			2160			1674			TCP			750			2.4s
192.168.1.12			192.168.1.53			8188			1882			TCP			633			3.7s
192.168.1.12			192.168.1.53			17725			831			TCP			828			1.7s
192.168.1.12			192.168.1.53			17749			1026			TCP			835			3.8s
192.168.1.12			192.168.1.53			4871			1005			TCP			812			1.2s
192.168.1.12			192.168.1.53			6830			1049			TCP			779			1.4s
192.168.1.12			192.168.1.53			2862			1406			TCP			798			2.9s
192.168.1.12			192.168.1.53			4751			1364			TCP			837			2.9s
192.168.1.12			192.168.1.53			15391			1888			TCP			900			3.0s
192.168.1.12			192.168.1.53			17988			496			TCP			737			1.0s
192.168.1.12			192.168.1.53			10648			1067			TCP			624			2.3s
192.168.1.12			192.168.1.53			3051			1089			TCP			636			3.4s
192.168.1.12			192.168.1.53			17836			1979			TCP			622			1.8s
192.168.1.12			192.168.1.53			7542			1147			TCP			784			3.2s
192.168.1.12			192.168.1.53			11705			45			TCP			729			2.6s
192.168.1.12			192.168.1.53			19017			1104			TCP			735			2.4s
192.168.1.12			192.168.1.53			7390			1029			TCP			898			3.9s
192.168.1.12			192.168.1.53			8774			134			TCP			881			1.5s
192.168.1.12			192.168.1.53			9164			88			TCP			830			1.3s
192.168.1.12			192.168.1.53			9678			1899			TCP			701			2.8s
192.168.1.12			192.168.1.53			7916			1906			TCP			886			2.5s
192.168.1.12			192.168.1.53			7119			1438			TCP			807			2.1s
192.168.1.12			192.168.1.53			8754			1966			TCP			632			3.0s
192.168.1.12			192.168.1.53			4977			1384			TCP			826			3.1s
192.168.1.12			192.168.1.53			5791			513			TCP			729			3.3s
192.168.1.12			192.168.1.53			3372			1846			TCP			692			1.8s
192.168.1.12			192.168.1.53			18502			66			TCP			792			4.0s
192.168.1.12			192.168.1.53			12061			129			TCP			753			3.0s
192.168.1.12			192.168.1.53			13131			1949			TCP			740			2.2s
192.168.1.12			192.168.1.53			4628			842			TCP			891			3.1s
192.168.1.12			192.168.1.53			11337			34			TCP			777			1.5s
192.168.1.12			192.168.1.53			8598			1207			TCP			641			3.1s
192.168.1.12			192.168.1.53			4159			913			TCP			786			3.8s
192.168.1.12			192.168.1.53			19010			1221			TCP			618			1.1s
192.168.1.12			192.168.1.53			8850			921			TCP			612			2.3s
192.168.1.12			192.168.1.53			16421			799			TCP			897			2.9s
192.168.1.12			192.168.1.53			2054			2048			TCP			682			1.5s
192.168.1.12			192.168.1.53			14294			806			TCP			786			4.0s
192.168.1.12			192.168.1.53			8102			522			TCP			820			2.1s
192.168.1.12			192.168.1.53			19496			851			TCP			603			3.1s
192.168.1.12			192.168.1.53			17229			1126			TCP			863			2.3s
192.168.1.12			192.168.1.53			12038			1244			TCP			701			2.2s
192.168.1.12			192.168.1.53			9945			1102			TCP			740			1.2s
192.168.1.12			192.168.1.53			3920			1861			TCP			893			1.3s
192.168.1.12			192.168.1.53			7218			828			TCP			732			1.9s
192.168.1.12			192.168.1.53			2700			1372			TCP			628			1.9s
192.168.1.12			192.168.1.53			11525			2010			TCP			830			3.1s
192.168.1.12			192.168.1.53			5060			1551			TCP			857			2.1s
192.168.1.12			192.168.1.53			8838			1099			TCP			666			1.0s
192.168.1.12			192.168.1.53			6317			1938			TCP			789			1.3s
192.168.1.12			192.168.1.53			13581			1507			TCP			687			1.5s
192.168.1.12			192.168.1.53			17488			96			TCP			797			3.3s
192.168.1.12			192.168.1.53			18843			1804			TCP			810			1.5s
192.168.1.12			192.168.1.53			6783			1011			TCP			710			1.7s
192.168.1.12			192.168.1.53			3610			942			TCP			784			3.1s
192.168.1.12			192.168.1.53			3814			176			TCP			720			3.9s
192.168.1.12			192.168.1.53			15915			481			TCP			864			2.8s
192.168.1.12			192.168.1.53			7371			408			TCP			728			1.5s
192.168.1.12			192.168.1.53			10194			1821			TCP			873			2.5s
192.168.1.12			192.168.1.53			16953			221			TCP			659			2.9s
192.168.1.12			192.168.1.53			12205			503			TCP			721			2.1s
192.168.1.12			192.168.1.53			12159			1615			TCP			690			2.7s
192.168.1.12			192.168.1.53			17009			678			TCP			744			2.5s
192.168.1.12			192.168.1.53			8904			39			TCP			812			3.9s
192.168.1.12			192.168.1.53			16859			455			TCP			805			2.3s
192.168.1.12			192.168.1.53			3230			1067			TCP			861			2.9s
192.168.1.12			192.168.1.53			4929			1888			TCP			627			3.7s
192.168.1.12			192.168.1.53			2564			55			TCP			872			1.6s
192.168.1.12			192.168.1.53			7780			1715			TCP			740			1.4s
192.168.1.12			192.168.1.53			15804			1640			TCP			722			1.8s
192.168.1.12			192.168.1.53			12158			1391			TCP			892			2.5s
192.168.1.12			192.168.1.53			5732			116			TCP			848			1.9s
192.168.1.12			192.168.1.53			6117			583			TCP			719			2.0s
192.168.1.12			192.168.1.53			14731			2037			TCP			745			2.5s
192.168.1.12			192.168.1.53			6979			1835			TCP			835			1.1s
192.168.1.12			192.168.1.53			11973			183			TCP			739			3.7s
192.168.1.12			192.168.1.53			17198			704			TCP			773			2.2s
192.168.1.12			192.168.1.53			13469			617			TCP			622			4.0s
192.168.1.12			192.168.1.53			3387			148			TCP			674			1.4s
192.168.1.12			192.168.1.53			11307			18			TCP			701			1.1s
192.168.1.12			192.168.1.53			10276			1778			TCP			863			3.9s
192.168.1.12			192.168.1.53			2668			356			TCP			785			3.2s
192.168.1.12			192.168.1.53			9251			855			TCP			756			3.4s
192.168.1.12			192.168.1.53			13090			1885			TCP			896			1.9s
192.168.1.12			192.168.1.53			16641			1232			TCP			679			2.9s
192.168.1.12			192.168.1.53			11552			556			TCP			628			2.7s
192.168.1.12			192.168.1.53			18917			316			TCP			787			1.1s
192.168.1.12			192.168.1.53			14598			24			TCP			635			3.8s
192.168.1.12			192.168.1.53			15330			1072			TCP			665			1.9s
192.168.1.12			192.168.1.53			9389			292			TCP			735			2.3s
192.168.1.12			192.168.1.53			18667			1996			TCP			747			2.0s
192.168.1.12			192.168.1.53			4742			874			TCP			788			1.1s
192.168.1.12			192.168.1.53			5215			487			TCP			717			3.9s
192.168.1.12			192.168.1.53			11595			204			TCP			736			3.0s
192.168.1.12			192.168.1.53			5939			1942			TCP			749			2.2s
192.168.1.12			192.168.1.53			19587			1140			TCP			734			2.8s
192.168.1.12			192.168.1.53			19101			520			TCP			840			3.8s
192.168.1.12			192.168.1.53			3962			783			TCP			641			1.3s
192.168.1.12			192.168.1.53			19241			2024			TCP			702			1.6s
192.168.1.12			192.168.1.53			12321			603			TCP			786			3.3s
192.168.1.12			192.168.1.53			11104			1516			TCP			774			1.6s
192.168.1.12			192.168.1.53			5434			407			TCP			721			2.3s
192.168.1.12			192.168.1.53			12989			1140			TCP			856			3.5s
192.168.1.12			192.168.1.53			7931			2007			TCP			896			2.6s
192.168.1.12			192.168.1.53			12669			688			TCP			621			3.1s
192.168.1.12			192.168.1.53			14919			201			TCP			656			3.8s
192.168.1.12			192.168.1.53			8260			1635			TCP			724			2.2s
192.168.1.12			192.168.1.53			12727			1737			TCP			790			2.5s
192.168.1.12			192.168.1.53			9995			1622			TCP			817			2.9s
192.168.1.12			192.168.1.53			6408			237			TCP			834			1.2s
192.168.1.12			192.168.1.53			10069			2039			TCP			711			1.7s
192.168.1.12			192.168.1.53			6404			1190			TCP			818			2.0s
192.168.1.12			192.168.1.53			3937			1169			TCP			770			2.0s
192.168.1.12			192.168.1.53			18451			1662			TCP			684			3.8s
192.168.1.12			192.168.1.53			17533			642			TCP			656			2.7s
192.168.1.12			192.168.1.53			4551			1816			TCP			750			3.2s
192.168.1.12			192.168.1.53			10216			2022			TCP			638			1.4s
192.168.1.12			192.168.1.53			14143			1135			TCP			668			2.5s
192.168.1.12			192.168.1.53			14510			1217			TCP			855			2.9s
192.168.1.12			192.168.1.53			7745			460			TCP			830			2.4s
192.168.1.12			192.168.1.53			19504			808			TCP			621			2.2s
192.168.1.12			192.168.1.53			13583			595			TCP			633			3.7s
192.168.1.12			192.168.1.53			6909			515			TCP			704			3.2s
192.168.1.12			192.168.1.53			7977			697			TCP			712			3.3s
192.168.1.12			192.168.1.53			18046			721			TCP			816			3.1s
192.168.1.12			192.168.1.53			11699			25			TCP			831			3.5s
192.168.1.12			192.168.1.53			8997			751			TCP			835			1.2s
192.168.1.12			192.168.1.53			14808			1869			TCP			773			3.7s
192.168.1.12			192.168.1.53			4043			636			TCP			803			2.1s
192.168.1.12			192.168.1.53			18547			1434			TCP			693			3.8s
192.168.1.12			192.168.1.53			11780			631			TCP			858			3.6s
192.168.1.12			192.168.1.53			8523			1157			TCP			638			2.0s
192.168.1.12			192.168.1.53			16921			953			TCP			701			3.5s
192.168.1.12			192.168.1.53			12589			1724			TCP			786			1.0s
192.168.1.12			192.168.1.53			5267			689			TCP			614			3.0s
192.168.1.12			192.168.1.53			9303			464			TCP			725			3.8s
192.168.1.12			192.168.1.53			4023			1776			TCP			768			3.1s
192.168.1.12			192.168.1.53			7708			469			TCP			610			1.7s
192.168.1.12			192.168.1.53			12149			974			TCP			800			2.4s
192.168.1.12			192.168.1.53			6360			1455			TCP			703			1.1s
192.168.1.12			192.168.1.53			4267			443			TCP			762			1.7s
192.168.1.12			192.168.1.53			2580			1383			TCP			750			2.9s
192.168.1.12			192.168.1.53			19276			640			TCP			680			1.5s
192.168.1.12			192.168.1.53			15872			31			TCP			759			2.2s
192.168.1.12			192.168.1.53			3928			1402			TCP			864			1.0s
192.168.1.12			192.168.1.53			5303			154			TCP			717			2.6s
192.168.1.12			192.168.1.53			9629			1728			TCP			653			1.8s
192.168.1.12			192.168.1.53			19130			422			TCP			608			2.3s
192.168.1.12			192.168.1.53			4879			1540			TCP			664			2.6s
192.168.1.12			192.168.1.53			8081			255			TCP			645			2.3s
192.168.1.12			192.168.1.53			16415			1762			TCP			719			2.4s
192.168.1.12			192.168.1.53			15151			2036			TCP			790			2.4s
192.168.1.12			192.168.1.53			18017			934			TCP			761			3.1s
192.168.1.12			192.168.1.53			13212			1109			TCP			777			2.0s
192.168.1.12			192.168.1.53			14951			826			TCP			664			2.2s
192.168.1.12			192.168.1.53			17052			228			TCP			622			3.5s
192.168.1.12			192.168.1.53			10610			561			TCP			786			2.3s
192.168.1.12			192.168.1.53			5647			1185			TCP			630			1.3s
192.168.1.12			192.168.1.53			18752			516			TCP			628			1.5s
192.168.1.12			192.168.1.53			16076			398			TCP			722			2.0s
192.168.1.12			192.168.1.53			11291			6			TCP			678			1.3s
192.168.1.12			192.168.1.53			2329			673			TCP			672			2.9s
192.168.1.12			192.168.1.53			3523			1913			TCP			753			1.1s
192.168.1.12			192.168.1.53			10395			847			TCP			794			1.6s
192.168.1.12			192.168.1.53			18057			1077			TCP			762			2.1s
192.168.1.12			192.168.1.53			8701			1084			TCP			642			1.7s
192.168.1.12			192.168.1.53			14193			219			TCP			682			1.3s
192.168.1.12			192.168.1.53			4994			637			TCP			778			1.7s
192.168.1.12			192.168.1.53			17856			1182			TCP			861			2.5s
192.168.1.12			192.168.1.53			3130			1364			TCP			898			3.3s
192.168.1.12			192.168.1.53			15279			310			TCP			876			4.0s
192.168.1.12			192.168.1.53			16207			383			TCP			649			2.1s
192.168.1.12			192.168.1.53			11047			1283			TCP			877			1.5s
192.168.1.12			192.168.1.53			13389			409			TCP			720			1.1s
192.168.1.12			192.168.1.53			15402			746			TCP			650			1.6s
192.168.1.12			192.168.1.53			15210			1790			TCP			817			3.5s
192.168.1.12			192.168.1.53			7359			1213			TCP			672			3.6s
192.168.1.12			192.168.1.53			16265			1762			TCP			658			3.0s
192.168.1.12			192.168.1.53			4322			213			TCP			794			4.0s
192.168.1.12			192.168.1.53			2100			1565			TCP			726			2.7s
192.168.1.12			192.168.1.53			7626			38			TCP			688			3.1s
192.168.1.12			192.168.1.53			17276			1049			TCP			658			1.8s
192.168.1.12			192.168.1.53			16814			896			TCP			841			1.6s
192.168.1.12			192.168.1.53			6533			862			TCP			655			2.9s
192.168.1.12			192.168.1.53			9839			1425			TCP			683			3.3s
192.168.1.12			192.168.1.53			15992			469			TCP			724			2.1s
192.168.1.12			192.168.1.53			16816			1808			TCP			611			1.4s
192.168.1.12			192.168.1.53			2236			1996			TCP			633			3.3s
192.168.1.12			192.168.1.53			18353			627			TCP			847			1.3s
