host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
192.168.1.11			192.168.1.53			15656			37117			TCP			437			5.2s
192.168.1.11			192.168.1.53			14453			39012			TCP			812			4.9s
192.168.1.11			192.168.1.53			18592			39881			TCP			584			6.7s
192.168.1.11			192.168.1.53			12536			38992			TCP			649			1.1s
192.168.1.11			192.168.1.53			14267			30729			TCP			853			2.7s
192.168.1.11			192.168.1.53			17350			33374			TCP			968			1.5s
192.168.1.11			192.168.1.53			13155			39357			TCP			794			1.7s
192.168.1.11			192.168.1.53			18544			37145			TCP			964			1.4s
192.168.1.11			192.168.1.53			10543			34418			TCP			810			2.7s
192.168.1.11			192.168.1.53			16679			33503			TCP			455			6.4s
192.168.1.11			192.168.1.53			12602			38496			TCP			708			7.3s
192.168.1.11			192.168.1.53			19294			32513			TCP			613			5.9s
192.168.1.11			192.168.1.53			17056			36112			TCP			669			2.1s
192.168.1.11			192.168.1.53			18494			32909			TCP			901			5.6s
192.168.1.11			192.168.1.53			16020			33094			TCP			824			2.5s
192.168.1.11			192.168.1.53			15051			32615			TCP			472			4.9s
192.168.1.11			192.168.1.53			15678			39875			TCP			620			2.7s
192.168.1.11			192.168.1.53			18665			38791			TCP			796			3.3s
192.168.1.11			192.168.1.53			13732			39841			TCP			963			5.4s
192.168.1.11			192.168.1.53			18871			32214			TCP			476			6.4s
192.168.1.11			192.168.1.53			11276			37622			TCP			792			6.6s
192.168.1.11			192.168.1.53			11944			36804			TCP			586			5.8s
192.168.1.11			192.168.1.53			18656			34792			TCP			778			4.4s
192.168.1.11			192.168.1.53			17632			38080			TCP			817			6.5s
192.168.1.11			192.168.1.53			17776			30460			TCP			909			2.0s
192.168.1.11			192.168.1.53			15957			30125			TCP			819			1.9s
192.168.1.11			192.168.1.53			14454			31211			TCP			788			7.0s
192.168.1.11			192.168.1.53			13178			37525			TCP			591			2.0s
192.168.1.12			192.168.1.53			14800			37635			TCP			992			3.7s
192.168.1.12			192.168.1.53			14449			31771			TCP			971			5.9s
192.168.1.12			192.168.1.53			12252			35063			TCP			935			1.7s
192.168.1.12			192.168.1.53			17977			35851			TCP			581			6.0s
192.168.1.12			192.168.1.53			11164			34186			TCP			844			6.2s
192.168.1.12			192.168.1.53			12196			38889			TCP			608			3.9s
192.168.1.12			192.168.1.53			12192			38031			TCP			514			4.5s
192.168.1.12			192.168.1.53			13642			33009			TCP			862			5.0s
192.168.1.12			192.168.1.53			13151			32756			TCP			714			7.3s
192.168.1.12			192.168.1.53			17166			31001			TCP			720			5.7s
192.168.1.12			192.168.1.53			16346			30389			TCP			431			4.7s
192.168.1.12			192.168.1.53			19274			33327			TCP			630			2.8s
192.168.1.12			192.168.1.53			10088			33226			TCP			755			4.3s
192.168.1.12			192.168.1.53			10758			30040			TCP			816			2.6s
192.168.1.12			192.168.1.53			11870			39870			TCP			771			2.3s
192.168.1.12			192.168.1.53			12988			31205			TCP			740			3.2s
192.168.1.12			192.168.1.53			16531			35656			TCP			945			2.3s
192.168.1.12			192.168.1.53			11162			33551			TCP			724			1.9s
192.168.1.12			192.168.1.53			17148			31480			TCP			468			6.7s
192.168.1.12			192.168.1.53			14054			32413			TCP			426			2.8s
192.168.1.12			192.168.1.53			17728			32477			TCP			753			5.6s
192.168.1.12			192.168.1.53			12832			36929			TCP			829			4.7s
192.168.1.12			192.168.1.53			10510			33753			TCP			888			4.5s
192.168.1.12			192.168.1.53			14965			34983			TCP			633			2.3s
192.168.1.12			192.168.1.53			17510			35924			TCP			956			2.4s
192.168.1.12			192.168.1.53			16812			32442			TCP			793			1.2s
192.168.1.12			192.168.1.53			14433			37532			TCP			927			6.4s
192.168.1.12			192.168.1.53			14515			33662			TCP			719			6.6s
192.168.1.12			192.168.1.53			19538			32165			TCP			556			3.8s
192.168.1.12			192.168.1.53			12962			32161			TCP			645			3.5s
192.168.1.12			192.168.1.53			13641			32453			TCP			676			1.4s
192.168.1.12			192.168.1.53			18478			37626			TCP			956			7.2s
192.168.1.12			192.168.1.53			11341			30544			TCP			570			2.7s
192.168.1.12			192.168.1.53			12854			36167			TCP			763			6.8s
192.168.1.12			192.168.1.53			11967			34322			TCP			713			6.0s
192.168.1.12			192.168.1.53			15944			39462			TCP			957			6.5s
192.168.1.12			192.168.1.53			11871			38028			TCP			616			5.7s
192.168.1.12			192.168.1.53			18823			39012			TCP			540			4.2s
192.168.1.12			192.168.1.53			11908			31711			TCP			994			5.6s
192.168.1.12			192.168.1.53			19216			37410			TCP			438			4.4s
192.168.1.12			192.168.1.53			18366			36375			TCP			878			2.5s
192.168.1.12			192.168.1.53			18910			36114			TCP			657			5.5s
192.168.1.12			192.168.1.53			10021			39503			TCP			793			3.1s
192.168.1.12			192.168.1.53			18052			33510			TCP			762			6.1s
192.168.1.12			192.168.1.53			14138			38252			TCP			447			4.5s
192.168.1.12			192.168.1.53			14188			37344			TCP			590			5.3s
192.168.1.12			192.168.1.53			14654			38682			TCP			603			3.1s
192.168.1.12			192.168.1.53			14363			39394			TCP			746			4.0s
192.168.1.13			192.168.1.53			19020			31068			TCP			691			4.7s
192.168.1.13			192.168.1.53			15044			37472			TCP			798			5.2s
192.168.1.13			192.168.1.53			13564			35715			TCP			830			5.6s
192.168.1.13			192.168.1.53			13713			37711			TCP			541			4.8s
192.168.1.13			192.168.1.53			12177			32515			TCP			521			1.4s
192.168.1.13			192.168.1.53			18949			35397			TCP			525			6.1s
192.168.1.13			192.168.1.53			11558			36307			TCP			425			2.6s
192.168.1.13			192.168.1.53			12988			34816			TCP			679			1.5s
192.168.1.13			192.168.1.53			16955			33471			TCP			411			4.5s
192.168.1.13			192.168.1.53			19380			33448			TCP			592			5.3s
192.168.1.13			192.168.1.53			10392			34950			TCP			605			1.9s
192.168.1.13			192.168.1.53			11326			38758			TCP			978			3.1s
192.168.1.13			192.168.1.53			10803			33362			TCP			416			1.9s
192.168.1.13			192.168.1.53			16136			34313			TCP			513			1.4s
192.168.1.13			192.168.1.53			10261			35928			TCP			847			6.0s
192.168.1.13			192.168.1.53			11605			35602			TCP			610			2.9s
192.168.1.13			192.168.1.53			15093			36695			TCP			491			5.5s
192.168.1.13			192.168.1.53			12910			31228			TCP			577			3.0s
192.168.1.13			192.168.1.53			12493			31666			TCP			979			6.5s
192.168.1.13			192.168.1.53			18717			39722			TCP			479			7.4s
192.168.1.13			192.168.1.53			13763			34785			TCP			906			4.1s
192.168.1.13			192.168.1.53			12311			38467			TCP			741			6.7s
192.168.1.13			192.168.1.53			17328			34441			TCP			771			7.5s
192.168.1.13			192.168.1.53			13088			32040			TCP			956			2.4s
192.168.1.13			192.168.1.53			10304			37150			TCP			501			1.0s
192.168.1.13			192.168.1.53			12962			32882			TCP			676			5.3s
192.168.1.13			192.168.1.53			13548			38953			TCP			936			2.4s
192.168.1.13			192.168.1.53			17418			38884			TCP			787			5.6s
192.168.1.13			192.168.1.53			17894			36284			TCP			632			4.3s
192.168.1.13			192.168.1.53			18248			34107			TCP			717			6.1s
192.168.1.13			192.168.1.53			10872			37418			TCP			821			1.6s
192.168.1.13			192.168.1.53			15316			31898			TCP			706			3.4s
192.168.1.13			192.168.1.53			11519			39443			TCP			904			3.5s
192.168.1.13			192.168.1.53			12758			36418			TCP			889			2.9s
192.168.1.13			192.168.1.53			13477			39753			TCP			839			1.7s
192.168.1.13			192.168.1.53			12720			31299			TCP			488			4.7s
192.168.1.13			192.168.1.53			17515			30757			TCP			620			5.3s
192.168.1.13			192.168.1.53			16158			31381			TCP			916			5.1s
192.168.1.13			192.168.1.53			14432			33747			TCP			453			6.6s
192.168.1.13			192.168.1.53			16362			36547			TCP			485			3.5s
192.168.1.13			192.168.1.53			12261			39900			TCP			478			1.7s
192.168.1.13			192.168.1.53			16390			38620			TCP			529			2.7s
192.168.1.13			192.168.1.53			18205			37780			TCP			541			6.7s
192.168.1.13			192.168.1.53			18605			38675			TCP			957			2.5s
192.168.1.13			192.168.1.53			14665			36280			TCP			983			2.9s
192.168.1.13			192.168.1.53			13453			32456			TCP			953			1.4s
192.168.1.13			192.168.1.53			11705			33719			TCP			403			4.9s
192.168.1.14			192.168.1.53			14079			37600			TCP			633			4.3s
192.168.1.14			192.168.1.53			14058			34394			TCP			419			3.8s
192.168.1.14			192.168.1.53			15758			31924			TCP			541			6.7s
192.168.1.14			192.168.1.53			10123			37817			TCP			823			6.3s
192.168.1.14			192.168.1.53			10471			37577			TCP			428			1.8s
192.168.1.14			192.168.1.53			10507			32751			TCP			938			6.9s
192.168.1.14			192.168.1.53			15075			37086			TCP			478			1.1s
192.168.1.14			192.168.1.53			11584			36312			TCP			857			3.9s
192.168.1.14			192.168.1.53			16965			33575			TCP			933			1.5s
192.168.1.14			192.168.1.53			14735			37009			TCP			650			3.0s
192.168.1.14			192.168.1.53			10050			30909			TCP			951			4.8s
192.168.1.14			192.168.1.53			10136			38603			TCP			806			5.4s
192.168.1.14			192.168.1.53			11126			34062			TCP			566			2.7s
192.168.1.14			192.168.1.53			14747			34560			TCP			910			2.8s
192.168.1.14			192.168.1.53			19277			32203			TCP			643			6.3s
192.168.1.14			192.168.1.53			18878			32736			TCP			986			1.4s
192.168.1.14			192.168.1.53			14513			37395			TCP			737			5.7s
192.168.1.14			192.168.1.53			11289			30979			TCP			570			6.9s
192.168.1.14			192.168.1.53			10881			39393			TCP			527			1.2s
192.168.1.14			192.168.1.53			19819			34355			TCP			986			2.9s
192.168.1.14			192.168.1.53			18940			38959			TCP			540			4.3s
192.168.1.14			192.168.1.53			11828			35446			TCP			436			6.1s
192.168.1.14			192.168.1.53			13507			36690			TCP			692			6.8s
192.168.1.14			192.168.1.53			15915			39837			TCP			456			1.3s
192.168.1.14			192.168.1.53			16114			32094			TCP			839			7.3s
192.168.1.14			192.168.1.53			15282			36962			TCP			452			6.6s
192.168.1.14			192.168.1.53			11703			32792			TCP			542			2.7s
192.168.1.14			192.168.1.53			19895			38113			TCP			732			1.9s
192.168.1.14			192.168.1.53			19803			36098			TCP			922			2.9s
192.168.1.14			192.168.1.53			10713			32866			TCP			435			1.3s
192.168.1.14			192.168.1.53			14836			30356			TCP			902			2.8s
192.168.1.14			192.168.1.53			19288			38559			TCP			767			7.0s
192.168.1.14			192.168.1.53			15000			32549			TCP			806			6.6s
192.168.1.14			192.168.1.53			14389			31791			TCP			699			6.2s
192.168.1.14			192.168.1.53			18885			30304			TCP			995			3.0s
192.168.1.14			192.168.1.53			15912			30791			TCP			877			1.7s
192.168.1.14			192.168.1.53			16658			30989			TCP			699			5.8s
192.168.1.14			192.168.1.53			15207			37477			TCP			471			6.1s
192.168.1.14			192.168.1.53			17086			35561			TCP			664			4.6s
192.168.1.14			192.168.1.53			11748			34056			TCP			633			5.3s
192.168.1.14			192.168.1.53			10961			37860			TCP			932			4.6s
192.168.1.14			192.168.1.53			17103			31846			TCP			773			6.2s
192.168.1.14			192.168.1.53			16402			34990			TCP			729			3.6s
192.168.1.14			192.168.1.53			11164			38001			TCP			419			7.3s
192.168.1.14			192.168.1.53			13479			32665			TCP			581			6.2s
192.168.1.14			192.168.1.53			10564			38789			TCP			789			1.8s
192.168.1.14			192.168.1.53			11406			37067			TCP			679			2.9s
192.168.1.14			192.168.1.53			17120			33403			TCP			730			4.5s
192.168.1.14			192.168.1.53			12485			33413			TCP			968			2.4s
192.168.1.14			192.168.1.53			14913			30638			TCP			848			1.4s
192.168.1.14			192.168.1.53			16515			32021			TCP			956			3.2s
192.168.1.14			192.168.1.53			17185			37533			TCP			445			5.0s
192.168.1.15			192.168.1.53			17553			36902			TCP			697			3.7s
192.168.1.15			192.168.1.53			11794			34557			TCP			705			1.0s
192.168.1.15			192.168.1.53			14739			36196			TCP			545			4.9s
192.168.1.15			192.168.1.53			14917			30359			TCP			573			5.5s
192.168.1.15			192.168.1.53			17147			32269			TCP			460			1.5s
192.168.1.15			192.168.1.53			17584			33556			TCP			920			6.9s
192.168.1.15			192.168.1.53			15622			39615			TCP			708			3.6s
192.168.1.15			192.168.1.53			18473			31603			TCP			756			5.0s
192.168.1.15			192.168.1.53			13410			35313			TCP			440			6.8s
192.168.1.15			192.168.1.53			15902			32939			TCP			602			4.1s
192.168.1.15			192.168.1.53			17007			33207			TCP			508			6.4s
192.168.1.15			192.168.1.53			17250			31049			TCP			860			6.5s
192.168.1.15			192.168.1.53			18514			36858			TCP			976			5.2s
192.168.1.15			192.168.1.53			19926			38552			TCP			400			5.7s
192.168.1.15			192.168.1.53			17804			30600			TCP			666			5.6s
192.168.1.15			192.168.1.53			13848			39996			TCP			844			5.4s
192.168.1.15			192.168.1.53			18343			30492			TCP			514			6.6s
192.168.1.15			192.168.1.53			19663			37294			TCP			886			3.1s
192.168.1.15			192.168.1.53			17487			39917			TCP			710			3.5s
192.168.1.15			192.168.1.53			18872			34901			TCP			487			5.5s
192.168.1.15			192.168.1.53			19513			36536			TCP			819			2.2s
192.168.1.15			192.168.1.53			15887			32590			TCP			504			6.2s
192.168.1.15			192.168.1.53			19961			36101			TCP			524			4.0s
192.168.1.15			192.168.1.53			11297			37340			TCP			414			6.4s
192.168.1.15			192.168.1.53			11380			32361			TCP			996			6.8s
192.168.1.15			192.168.1.53			12151			30307			TCP			492			6.2s
192.168.1.15			192.168.1.53			18096			34644			TCP			698			3.9s
192.168.1.15			192.168.1.53			16086			32563			TCP			458			7.5s
192.168.1.15			192.168.1.53			11102			31560			TCP			795			4.6s
192.168.1.15			192.168.1.53			11766			35656			TCP			619			4.9s
192.168.1.15			192.168.1.53			16912			31341			TCP			415			1.3s
192.168.1.15			192.168.1.53			19292			33560			TCP			849			3.6s
192.168.1.15			192.168.1.53			17447			39061			TCP			476			4.5s
192.168.1.15			192.168.1.53			19271			35241			TCP			798			5.6s
192.168.1.15			192.168.1.53			16606			35360			TCP			806			4.6s
192.168.1.15			192.168.1.53			15115			33321			TCP			690			6.7s
192.168.1.15			192.168.1.53			10254			39890			TCP			570			4.4s
192.168.1.15			192.168.1.53			11738			33208			TCP			614			5.8s
192.168.1.15			192.168.1.53			17015			38586			TCP			832			4.8s
192.168.1.15			192.168.1.53			14528			38850			TCP			899			7.1s
192.168.1.15			192.168.1.53			17703			31264			TCP			520			2.9s
192.168.1.15			192.168.1.53			17234			30479			TCP			904			5.7s
192.168.1.15			192.168.1.53			10073			34026			TCP			437			6.1s
192.168.1.15			192.168.1.53			14475			32631			TCP			525			6.6s
192.168.1.15			192.168.1.53			10222			30657			TCP			667			1.3s
192.168.1.15			192.168.1.53			14743			31057			TCP			534			6.4s
192.168.1.15			192.168.1.53			12411			30591			TCP			481			3.2s
192.168.1.15			192.168.1.53			10736			34559			TCP			568			3.9s
192.168.1.15			192.168.1.53			17852			34112			TCP			626			5.2s
192.168.1.15			192.168.1.53			15366			33996			TCP			665			6.8s
192.168.1.15			192.168.1.53			11654			33118			TCP			807			5.9s
192.168.1.15			192.168.1.53			17570			38399			TCP			620			3.7s
192.168.1.15			192.168.1.53			18374			32530			TCP			842			3.3s
192.168.1.15			192.168.1.53			15068			31197			TCP			497			1.1s
192.168.1.15			192.168.1.53			13823			30456			TCP			893			5.0s
192.168.1.15			192.168.1.53			15179			34693			TCP			471			4.9s
192.168.1.15			192.168.1.53			12221			34142			TCP			435			2.7s
192.168.1.16			192.168.1.53			12190			35444			TCP			679			2.2s
192.168.1.16			192.168.1.53			16273			38901			TCP			536			2.0s
192.168.1.16			192.168.1.53			19028			35223			TCP			576			4.3s
192.168.1.16			192.168.1.53			15272			31297			TCP			462			6.2s
192.168.1.16			192.168.1.53			13644			37230			TCP			752			6.5s
192.168.1.16			192.168.1.53			14730			33881			TCP			919			3.9s
192.168.1.16			192.168.1.53			11246			36373			TCP			610			6.7s
192.168.1.16			192.168.1.53			19492			33368			TCP			965			4.2s
192.168.1.16			192.168.1.53			17528			33002			TCP			690			3.2s
192.168.1.16			192.168.1.53			16080			35985			TCP			643			2.8s
192.168.1.16			192.168.1.53			15604			34681			TCP			746			3.3s
192.168.1.16			192.168.1.53			16042			30237			TCP			712			6.3s
192.168.1.16			192.168.1.53			13989			35356			TCP			989			4.1s
192.168.1.16			192.168.1.53			18211			32385			TCP			635			5.0s
192.168.1.16			192.168.1.53			17643			38942			TCP			934			1.8s
192.168.1.16			192.168.1.53			13992			33288			TCP			460			3.5s
192.168.1.16			192.168.1.53			14027			39712			TCP			829			3.0s
192.168.1.16			192.168.1.53			19268			34648			TCP			925			6.5s
192.168.1.16			192.168.1.53			10783			39037			TCP			758			2.4s
192.168.1.16			192.168.1.53			18797			36441			TCP			469			6.3s
192.168.1.16			192.168.1.53			15283			36808			TCP			957			5.2s
192.168.1.16			192.168.1.53			18313			30134			TCP			954			5.6s
192.168.1.16			192.168.1.53			19968			35255			TCP			695			5.9s
192.168.1.16			192.168.1.53			14134			36618			TCP			577			2.1s
192.168.1.16			192.168.1.53			16838			39166			TCP			751			5.6s
192.168.1.16			192.168.1.53			13428			33281			TCP			518			2.7s
192.168.1.16			192.168.1.53			11200			32939			TCP			682			3.1s
192.168.1.16			192.168.1.53			15950			33861			TCP			769			4.7s
192.168.1.16			192.168.1.53			19691			34789			TCP			927			6.6s
192.168.1.16			192.168.1.53			19708			32676			TCP			836			6.0s
192.168.1.16			192.168.1.53			18376			36773			TCP			404			7.2s
192.168.1.16			192.168.1.53			11602			38692			TCP			434			7.3s
192.168.1.16			192.168.1.53			15445			37932			TCP			488			2.9s
192.168.1.16			192.168.1.53			16311			35591			TCP			947			1.1s
192.168.1.16			192.168.1.53			12223			34937			TCP			821			3.1s
192.168.1.16			192.168.1.53			12470			39094			TCP			523			3.5s
192.168.1.16			192.168.1.53			14928			37130			TCP			794			2.1s
192.168.1.16			192.168.1.53			17752			31251			TCP			753			5.6s
192.168.1.16			192.168.1.53			18308			36869			TCP			433			5.8s
192.168.1.16			192.168.1.53			17087			39660			TCP			528			4.4s
192.168.1.16			192.168.1.53			16759			34685			TCP			615			4.2s
192.168.1.16			192.168.1.53			14033			39300			TCP			493			3.6s
192.168.1.16			192.168.1.53			10467			35324			TCP			613			6.6s
192.168.1.16			192.168.1.53			13982			37962			TCP			946			6.1s
192.168.1.16			192.168.1.53			13296			30393			TCP			749			4.9s
192.168.1.16			192.168.1.53			11185			34962			TCP			944			3.1s
192.168.1.16			192.168.1.53			16077			38519			TCP			472			6.7s
192.168.1.16			192.168.1.53			13556			37597			TCP			632			3.5s
192.168.1.16			192.168.1.53			15103			30819			TCP			852			4.9s
192.168.1.16			192.168.1.53			17087			34448			TCP			839			6.2s
192.168.1.16			192.168.1.53			17446			36900			TCP			888			2.3s
192.168.1.16			192.168.1.53			16185			30970			TCP			426			1.8s
192.168.1.16			192.168.1.53			13965			37313			TCP			870			4.1s
192.168.1.51			192.168.1.16			31560			17969			TCP			232			2.6s
192.168.1.51			192.168.1.16			36103			12842			TCP			223			1.0s
192.168.1.51			192.168.1.16			35196			13590			TCP			206			2.9s
192.168.1.51			192.168.1.16			34636			11099			TCP			216			3.0s
192.168.1.51			192.168.1.16			31784			19183			TCP			229			1.6s
192.168.1.51			192.168.1.16			34463			16022			TCP			232			1.4s
192.168.1.51			192.168.1.16			34238			16186			TCP			218			3.3s
192.168.1.51			192.168.1.16			36173			14187			TCP			207			3.3s
192.168.1.51			192.168.1.16			37846			18255			TCP			205			2.0s
192.168.1.51			192.168.1.16			33641			11101			TCP			205			3.2s
192.168.1.51			192.168.1.16			35681			13360			TCP			246			1.8s
192.168.1.51			192.168.1.16			33366			14697			TCP			244			2.4s
192.168.1.51			192.168.1.16			35523			17663			TCP			245			2.4s
192.168.1.51			192.168.1.16			30991			14064			TCP			230			1.4s
192.168.1.51			192.168.1.16			31074			17268			TCP			236			1.6s
192.168.1.51			192.168.1.16			34755			11395			TCP			218			1.5s
192.168.1.51			192.168.1.16			31905			16587			TCP			207			1.6s
192.168.1.51			192.168.1.16			32221			11676			TCP			242			2.2s
192.168.1.51			192.168.1.16			36888			15664			TCP			223			2.1s
192.168.1.51			192.168.1.16			34412			17168			TCP			219			1.1s
192.168.1.51			192.168.1.16			39468			16861			TCP			212			3.4s
192.168.1.51			192.168.1.16			38062			16571			TCP			208			1.8s
192.168.1.51			192.168.1.16			36558			17156			TCP			224			1.8s
192.168.1.51			192.168.1.16			36268			16129			TCP			239			1.5s
192.168.1.51			192.168.1.16			36573			16509			TCP			220			1.8s
192.168.1.51			192.168.1.16			36689			10187			TCP			219			2.2s
192.168.1.51			192.168.1.16			34626			12949			TCP			249			1.5s
192.168.1.51			192.168.1.16			30180			11876			TCP			209			1.1s
192.168.1.51			192.168.1.16			38943			16675			TCP			241			1.5s
192.168.1.51			192.168.1.16			35332			15893			TCP			201			1.7s
192.168.1.51			192.168.1.16			30072			13602			TCP			227			2.3s
192.168.1.51			192.168.1.16			30269			17912			TCP			207			3.1s
192.168.1.51			192.168.1.16			37421			18717			TCP			207			2.5s
192.168.1.51			192.168.1.16			37765			13563			TCP			242			3.1s
192.168.1.51			192.168.1.16			36741			12241			TCP			223			3.4s
192.168.1.51			192.168.1.16			34954			11766			TCP			210			2.2s
192.168.1.51			192.168.1.16			37863			17907			TCP			231			1.9s
192.168.1.51			192.168.1.16			32954			17771			TCP			229			1.8s
192.168.1.51			192.168.1.16			33788			13144			TCP			224			1.1s
192.168.1.51			192.168.1.16			38466			18163			TCP			208			2.4s
192.168.1.51			192.168.1.16			38168			14329			TCP			223			1.7s
192.168.1.51			192.168.1.16			32552			13007			TCP			209			2.0s
192.168.1.51			192.168.1.16			39210			17508			TCP			201			1.6s
192.168.1.51			192.168.1.16			31130			10147			TCP			234			3.5s
192.168.1.51			192.168.1.16			35923			16436			TCP			207			3.1s
192.168.1.51			192.168.1.16			36179			18384			TCP			204			2.2s
192.168.1.51			192.168.1.16			34229			15889			TCP			222			2.6s
192.168.1.51			192.168.1.16			31263			17625			TCP			212			3.1s
192.168.1.51			192.168.1.16			34514			15405			TCP			214			3.2s
192.168.1.51			192.168.1.16			36165			10446			TCP			232			1.7s
192.168.1.51			192.168.1.16			32521			10589			TCP			221			1.9s
192.168.1.51			192.168.1.16			30780			15183			TCP			224			3.3s
192.168.1.51			192.168.1.16			32122			17907			TCP			250			2.9s
192.168.1.51			192.168.1.16			30438			12223			TCP			225			1.7s
192.168.1.51			192.168.1.16			31784			15933			TCP			206			2.7s
192.168.1.51			192.168.1.16			36639			15904			TCP			245			1.3s
192.168.1.51			192.168.1.16			30906			16069			TCP			215			3.0s
192.168.1.51			192.168.1.16			37877			14102			TCP			202			3.1s
192.168.1.51			192.168.1.16			37257			13704			TCP			208			1.4s
