host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
192.168.1.11			192.168.1.53			17781			36895			TCP			647			6.7s
192.168.1.11			192.168.1.53			16280			36020			TCP			723			4.0s
192.168.1.11			192.168.1.53			17094			35996			TCP			725			7.4s
192.168.1.11			192.168.1.53			18790			38057			TCP			665			1.4s
192.168.1.11			192.168.1.53			15161			34289			TCP			571			5.5s
192.168.1.11			192.168.1.53			16377			30225			TCP			726			5.9s
192.168.1.11			192.168.1.53			13477			35073			TCP			479			1.2s
192.168.1.11			192.168.1.53			12961			35330			TCP			579			4.2s
192.168.1.11			192.168.1.53			11416			38684			TCP			963			5.7s
192.168.1.11			192.168.1.53			18677			37621			TCP			923			1.5s
192.168.1.11			192.168.1.53			17958			32455			TCP			665			4.4s
192.168.1.11			192.168.1.53			17663			38204			TCP			725			4.4s
192.168.1.11			192.168.1.53			17800			37145			TCP			913			4.2s
192.168.1.11			192.168.1.53			17477			30147			TCP			900			6.9s
192.168.1.11			192.168.1.53			14754			37511			TCP			957			5.6s
192.168.1.11			192.168.1.53			19782			39902			TCP			893			6.8s
192.168.1.11			192.168.1.53			11095			36896			TCP			800			2.4s
192.168.1.11			192.168.1.53			19519			34732			TCP			850			2.0s
192.168.1.11			192.168.1.53			16964			35328			TCP			704			4.4s
192.168.1.11			192.168.1.53			15311			32352			TCP			457			3.7s
192.168.1.11			192.168.1.53			14711			39059			TCP			718			1.2s
192.168.1.11			192.168.1.53			14201			38510			TCP			436			3.3s
192.168.1.11			192.168.1.53			17161			30399			TCP			812			5.0s
192.168.1.11			192.168.1.53			18141			37474			TCP			636			2.7s
192.168.1.11			192.168.1.53			18650			38094			TCP			497			2.9s
192.168.1.11			192.168.1.53			10878			38918			TCP			692			7.3s
192.168.1.11			192.168.1.53			14340			34614			TCP			629			4.3s
192.168.1.11			192.168.1.53			18458			33518			TCP			778			5.5s
192.168.1.11			192.168.1.53			13927			36860			TCP			742			4.3s
192.168.1.11			192.168.1.53			19078			37585			TCP			717			4.1s
192.168.1.11			192.168.1.53			15878			31973			TCP			707			3.5s
192.168.1.11			192.168.1.53			17150			36597			TCP			519			1.2s
192.168.1.11			192.168.1.53			13734			37797			TCP			402			3.1s
192.168.1.11			192.168.1.53			14659			37277			TCP			829			5.3s
192.168.1.11			192.168.1.53			15480			37197			TCP			606			5.5s
192.168.1.11			192.168.1.53			11448			33049			TCP			561			6.5s
192.168.1.11			192.168.1.53			16357			36149			TCP			559			6.4s
192.168.1.11			192.168.1.53			14481			35587			TCP			519			2.2s
192.168.1.11			192.168.1.53			14920			30332			TCP			786			4.7s
192.168.1.11			192.168.1.53			18737			39683			TCP			691			3.0s
192.168.1.11			192.168.1.53			19034			36852			TCP			595			3.4s
192.168.1.11			192.168.1.53			11234			36346			TCP			686			2.6s
192.168.1.11			192.168.1.53			18864			30318			TCP			667			1.9s
192.168.1.11			192.168.1.53			16997			36352			TCP			863			3.1s
192.168.1.11			192.168.1.53			11800			37736			TCP			886			5.6s
192.168.1.12			192.168.1.53			18872			33259			TCP			456			2.4s
192.168.1.12			192.168.1.53			11432			38763			TCP			990			2.6s
192.168.1.12			192.168.1.53			19799			36825			TCP			492			1.5s
192.168.1.12			192.168.1.53			17406			36412			TCP			732			1.9s
192.168.1.12			192.168.1.53			14726			34631			TCP			895			6.1s
192.168.1.12			192.168.1.53			19817			31317			TCP			854			2.6s
192.168.1.12			192.168.1.53			11819			37400			TCP			815			2.2s
192.168.1.12			192.168.1.53			12204			33733			TCP			707			5.3s
192.168.1.12			192.168.1.53			15393			36326			TCP			525			4.9s
192.168.1.12			192.168.1.53			13102			33300			TCP			768			4.0s
192.168.1.12			192.168.1.53			11377			32153			TCP			993			5.3s
192.168.1.12			192.168.1.53			17164			31907			TCP			960			4.9s
192.168.1.12			192.168.1.53			19889			38679			TCP			801			5.5s
192.168.1.12			192.168.1.53			19881			30895			TCP			881			5.5s
192.168.1.12			192.168.1.53			13890			34657			TCP			979			1.9s
192.168.1.12			192.168.1.53			16000			33562			TCP			445			4.6s
192.168.1.12			192.168.1.53			14176			31595			TCP			479			4.1s
192.168.1.12			192.168.1.53			16116			31299			TCP			959			6.3s
192.168.1.12			192.168.1.53			14128			38114			TCP			444			4.6s
192.168.1.12			192.168.1.53			17736			31536			TCP			425			3.1s
192.168.1.12			192.168.1.53			16926			36629			TCP			798			5.3s
192.168.1.12			192.168.1.53			10708			33307			TCP			572			1.9s
192.168.1.12			192.168.1.53			15396			30952			TCP			705			1.5s
192.168.1.12			192.168.1.53			13607			34604			TCP			568			6.9s
192.168.1.12			192.168.1.53			13938			30201			TCP			987			4.1s
192.168.1.12			192.168.1.53			19806			34294			TCP			494			5.2s
192.168.1.12			192.168.1.53			14416			33036			TCP			799			2.7s
192.168.1.12			192.168.1.53			15123			38587			TCP			490			4.6s
192.168.1.12			192.168.1.53			19711			38948			TCP			828			6.3s
192.168.1.12			192.168.1.53			16233			36602			TCP			577			4.9s
192.168.1.12			192.168.1.53			19381			36178			TCP			513			1.7s
192.168.1.12			192.168.1.53			16987			38601			TCP			913			1.1s
192.168.1.12			192.168.1.53			17210			36036			TCP			425			5.8s
192.168.1.12			192.168.1.53			18641			36782			TCP			886			1.7s
192.168.1.12			192.168.1.53			13146			37349			TCP			924			6.1s
192.168.1.12			192.168.1.53			12959			34081			TCP			732			5.7s
192.168.1.12			192.168.1.53			19274			39109			TCP			593			2.7s
192.168.1.12			192.168.1.53			19751			31636			TCP			759			3.5s
192.168.1.12			192.168.1.53			12217			36620			TCP			475			3.2s
192.168.1.12			192.168.1.53			14426			38444			TCP			515			4.6s
192.168.1.12			192.168.1.53			17149			33733			TCP			741			3.9s
192.168.1.12			192.168.1.53			12451			35458			TCP			891			5.1s
192.168.1.12			192.168.1.53			14368			30956			TCP			667			4.6s
192.168.1.12			192.168.1.53			11255			36139			TCP			942			4.6s
192.168.1.12			192.168.1.53			10338			33698			TCP			664			2.7s
192.168.1.12			192.168.1.53			18038			31538			TCP			598			1.7s
192.168.1.12			192.168.1.53			12265			35379			TCP			866			5.5s
192.168.1.12			192.168.1.53			14125			32323			TCP			828			4.6s
192.168.1.12			192.168.1.53			19787			38857			TCP			722			3.4s
192.168.1.12			192.168.1.53			18510			31034			TCP			853			1.1s
192.168.1.12			192.168.1.53			19354			32720			TCP			990			6.8s
192.168.1.12			192.168.1.53			16464			32416			TCP			506			2.7s
192.168.1.12			192.168.1.53			10558			35835			TCP			784			2.8s
192.168.1.12			192.168.1.53			15733			35173			TCP			414			7.5s
192.168.1.12			192.168.1.53			18854			36104			TCP			705			2.3s
192.168.1.12			192.168.1.53			14593			38742			TCP			513			2.9s
192.168.1.13			192.168.1.53			9063			873			TCP			167			2.0s
192.168.1.13			192.168.1.53			8173			1000			TCP			162			1.6s
192.168.1.13			192.168.1.53			7424			942			TCP			157			2.0s
192.168.1.13			192.168.1.53			7765			301			TCP			150			1.8s
192.168.1.13			192.168.1.53			9320			488			UDP			151			1.6s
192.168.1.13			192.168.1.53			8653			1581			TCP			161			1.5s
192.168.1.13			192.168.1.53			9983			245			TCP			163			1.5s
192.168.1.13			192.168.1.53			7690			480			UDP			175			1.9s
192.168.1.13			192.168.1.53			5898			1338			TCP			168			1.9s
192.168.1.13			192.168.1.53			8110			713			TCP			161			1.4s
192.168.1.13			192.168.1.53			8715			256			UDP			169			1.9s
192.168.1.13			192.168.1.53			8621			600			TCP			158			1.1s
192.168.1.13			192.168.1.53			8853			1545			TCP			162			1.2s
192.168.1.13			192.168.1.53			5019			845			UDP			153			1.1s
192.168.1.13			192.168.1.53			8500			265			UDP			170			1.6s
192.168.1.13			192.168.1.53			6961			1188			UDP			175			1.7s
192.168.1.13			192.168.1.53			5594			91			TCP			163			1.5s
192.168.1.13			192.168.1.53			5602			798			UDP			161			1.9s
192.168.1.13			192.168.1.53			8209			716			TCP			171			1.6s
192.168.1.13			192.168.1.53			7780			787			TCP			166			1.4s
192.168.1.13			192.168.1.53			9811			1711			UDP			153			1.5s
192.168.1.13			192.168.1.53			9057			199			TCP			154			1.2s
192.168.1.13			192.168.1.53			5149			702			UDP			165			1.4s
192.168.1.13			192.168.1.53			6611			335			UDP			163			1.8s
192.168.1.13			192.168.1.53			5890			1212			UDP			156			2.0s
192.168.1.13			192.168.1.53			5160			1847			UDP			150			1.6s
192.168.1.13			192.168.1.53			5453			301			TCP			162			1.5s
192.168.1.13			192.168.1.53			6698			681			TCP			156			1.6s
192.168.1.13			192.168.1.53			8919			1624			TCP			169			2.0s
192.168.1.13			192.168.1.53			6110			1216			TCP			173			1.5s
192.168.1.13			192.168.1.53			9222			136			TCP			173			1.6s
192.168.1.13			192.168.1.53			7353			2028			TCP			153			1.2s
192.168.1.13			192.168.1.53			9627			1597			TCP			166			1.7s
192.168.1.13			192.168.1.53			9842			431			UDP			171			2.0s
192.168.1.13			192.168.1.53			6651			669			UDP			152			1.8s
192.168.1.13			192.168.1.53			5139			645			TCP			165			1.3s
192.168.1.13			192.168.1.53			8744			2016			UDP			172			1.5s
192.168.1.13			192.168.1.53			5340			303			UDP			154			1.4s
192.168.1.13			192.168.1.53			6969			449			TCP			156			1.2s
192.168.1.13			192.168.1.53			7999			2038			TCP			162			1.6s
192.168.1.13			192.168.1.53			8028			979			TCP			163			1.5s
192.168.1.13			192.168.1.53			7231			362			TCP			163			1.6s
192.168.1.13			192.168.1.53			9876			1186			TCP			154			2.0s
192.168.1.13			192.168.1.53			5296			443			UDP			157			1.0s
192.168.1.13			192.168.1.53			8963			1198			UDP			164			1.5s
192.168.1.13			192.168.1.53			6320			434			UDP			175			1.2s
192.168.1.13			192.168.1.53			8190			1691			TCP			158			1.1s
192.168.1.13			192.168.1.53			9970			1307			UDP			165			1.9s
192.168.1.13			192.168.1.53			7404			345			UDP			160			1.4s
192.168.1.13			192.168.1.53			9527			316			TCP			169			1.8s
192.168.1.13			192.168.1.53			6734			1675			TCP			172			1.3s
192.168.1.13			192.168.1.53			8479			2020			TCP			157			1.5s
192.168.1.13			192.168.1.53			5231			934			UDP			167			1.6s
192.168.1.13			192.168.1.53			8743			1538			TCP			171			1.1s
192.168.1.13			192.168.1.53			8116			781			TCP			162			2.0s
192.168.1.13			192.168.1.53			8682			949			UDP			170			1.5s
192.168.1.13			192.168.1.53			9697			788			TCP			170			1.9s
192.168.1.13			192.168.1.53			8733			1066			UDP			172			1.9s
192.168.1.13			192.168.1.53			7637			1008			TCP			167			1.9s
192.168.1.13			192.168.1.53			6144			1305			TCP			161			1.3s
192.168.1.13			192.168.1.53			9923			592			TCP			156			1.5s
192.168.1.13			192.168.1.53			8413			947			UDP			160			1.1s
192.168.1.13			192.168.1.53			8829			1918			TCP			164			1.4s
192.168.1.13			192.168.1.53			9683			264			UDP			168			1.2s
192.168.1.13			192.168.1.53			9700			227			UDP			162			1.7s
192.168.1.13			192.168.1.53			6512			1513			UDP			172			1.3s
192.168.1.13			192.168.1.53			9637			1919			UDP			158			1.4s
192.168.1.13			192.168.1.53			9014			918			UDP			155			2.0s
192.168.1.13			192.168.1.53			7508			1588			TCP			175			2.0s
192.168.1.13			192.168.1.53			8859			1278			TCP			166			1.3s
192.168.1.13			192.168.1.53			8141			1664			UDP			157			1.6s
192.168.1.13			192.168.1.53			5620			1114			UDP			175			1.2s
192.168.1.13			192.168.1.53			6236			1130			TCP			161			1.7s
192.168.1.13			192.168.1.53			7744			256			TCP			159			1.8s
192.168.1.13			192.168.1.53			8975			88			UDP			166			1.9s
192.168.1.13			192.168.1.53			5436			1296			TCP			154			1.1s
192.168.1.13			192.168.1.53			7759			283			UDP			174			1.0s
192.168.1.13			192.168.1.53			7773			2041			UDP			159			1.2s
192.168.1.13			192.168.1.53			9786			1771			TCP			154			1.3s
192.168.1.13			192.168.1.53			7760			145			TCP			153			1.7s
192.168.1.13			192.168.1.53			6037			155			TCP			174			1.6s
192.168.1.13			192.168.1.53			9489			314			UDP			159			1.4s
192.168.1.13			192.168.1.53			5131			1296			UDP			173			1.2s
192.168.1.13			192.168.1.53			9385			722			UDP			162			1.4s
192.168.1.13			192.168.1.53			9053			1628			TCP			161			1.5s
192.168.1.13			192.168.1.53			6909			1782			UDP			156			1.8s
192.168.1.13			192.168.1.53			7248			1314			TCP			174			1.5s
192.168.1.13			192.168.1.53			8681			2035			UDP			153			1.7s
192.168.1.13			192.168.1.53			6899			1032			UDP			172			1.6s
192.168.1.13			192.168.1.53			9739			1232			TCP			150			1.3s
192.168.1.13			192.168.1.53			8867			120			TCP			155			1.5s
192.168.1.13			192.168.1.53			7059			177			UDP			166			1.0s
192.168.1.13			192.168.1.53			7172			1705			TCP			175			1.7s
192.168.1.13			192.168.1.53			7641			502			TCP			151			1.2s
192.168.1.13			192.168.1.53			8591			1761			TCP			170			1.7s
192.168.1.13			192.168.1.53			9210			11			TCP			175			1.6s
192.168.1.13			192.168.1.53			5881			1542			UDP			174			1.0s
192.168.1.13			192.168.1.53			5929			137			TCP			155			1.7s
192.168.1.13			192.168.1.53			8368			1148			TCP			175			1.8s
192.168.1.13			192.168.1.53			5045			1142			TCP			158			1.9s
192.168.1.13			192.168.1.53			7721			654			TCP			156			1.9s
192.168.1.13			192.168.1.53			8774			1651			UDP			150			1.6s
192.168.1.13			192.168.1.53			7333			1611			TCP			155			1.3s
192.168.1.13			192.168.1.53			8264			72			TCP			173			1.4s
192.168.1.13			192.168.1.53			6159			437			TCP			150			1.8s
192.168.1.13			192.168.1.53			9956			600			TCP			160			1.4s
192.168.1.13			192.168.1.53			6671			1663			TCP			160			1.6s
192.168.1.13			192.168.1.53			7040			1064			UDP			173			1.2s
192.168.1.13			192.168.1.53			9663			1372			TCP			167			1.5s
192.168.1.13			192.168.1.53			8908			1413			TCP			171			1.6s
192.168.1.13			192.168.1.53			8979			1003			TCP			163			1.0s
192.168.1.13			192.168.1.53			9113			1672			TCP			167			1.2s
192.168.1.13			192.168.1.53			9502			640			UDP			161			2.0s
192.168.1.13			192.168.1.53			9480			1615			TCP			166			1.8s
192.168.1.13			192.168.1.53			9100			302			UDP			163			1.6s
192.168.1.13			192.168.1.53			8067			989			UDP			155			1.4s
192.168.1.13			192.168.1.53			6651			1458			TCP			167			1.8s
192.168.1.13			192.168.1.53			7432			1032			UDP			157			1.3s
192.168.1.13			192.168.1.53			7074			981			TCP			156			1.2s
192.168.1.13			192.168.1.53			9288			488			TCP			175			1.3s
192.168.1.13			192.168.1.53			9045			102			TCP			160			1.7s
192.168.1.13			192.168.1.53			6156			115			UDP			157			1.5s
192.168.1.13			192.168.1.53			9239			48			TCP			168			1.6s
192.168.1.13			192.168.1.53			7529			1671			UDP			163			1.7s
192.168.1.13			192.168.1.53			8297			698			TCP			151			1.5s
192.168.1.13			192.168.1.53			9705			602			UDP			173			1.6s
192.168.1.13			192.168.1.53			6449			1827			TCP			170			1.9s
192.168.1.13			192.168.1.53			7192			1978			TCP			170			1.9s
192.168.1.13			192.168.1.53			7624			1530			UDP			160			1.4s
192.168.1.13			192.168.1.53			7169			863			TCP			162			1.7s
192.168.1.13			192.168.1.53			7682			1768			UDP			158			1.2s
192.168.1.13			192.168.1.53			7466			1861			TCP			161			1.1s
192.168.1.13			192.168.1.53			9986			954			TCP			157			1.9s
192.168.1.13			192.168.1.53			8349			1863			TCP			160			1.5s
192.168.1.13			192.168.1.53			6720			640			UDP			152			1.5s
192.168.1.13			192.168.1.53			6221			351			TCP			171			1.1s
192.168.1.13			192.168.1.53			9802			341			UDP			164			1.2s
192.168.1.13			192.168.1.53			6684			1462			TCP			152			1.5s
192.168.1.13			192.168.1.53			8622			197			UDP			150			1.8s
192.168.1.13			192.168.1.53			5291			1420			UDP			168			1.1s
192.168.1.13			192.168.1.53			9769			1024			UDP			154			1.0s
192.168.1.13			192.168.1.53			9416			943			UDP			167			1.2s
192.168.1.13			192.168.1.53			7013			728			TCP			173			1.1s
192.168.1.13			192.168.1.53			9066			71			TCP			172			1.0s
192.168.1.13			192.168.1.53			7296			1928			TCP			174			1.1s
192.168.1.13			192.168.1.53			6289			1968			TCP			160			1.6s
192.168.1.13			192.168.1.53			5054			750			UDP			155			1.4s
192.168.1.13			192.168.1.53			6434			1446			UDP			163			1.7s
192.168.1.13			192.168.1.53			5547			1244			UDP			150			1.2s
192.168.1.13			192.168.1.53			9896			877			UDP			172			1.3s
192.168.1.13			192.168.1.53			9847			1508			TCP			169			1.7s
192.168.1.13			192.168.1.53			5365			1843			UDP			170			1.1s
192.168.1.13			192.168.1.53			8593			385			UDP			164			1.3s
192.168.1.13			192.168.1.53			5641			1627			UDP			173			1.1s
192.168.1.13			192.168.1.53			6611			746			TCP			171			1.8s
192.168.1.13			192.168.1.53			6013			780			TCP			158			1.8s
192.168.1.13			192.168.1.53			5350			289			TCP			163			1.0s
192.168.1.14			192.168.1.53			10655			32989			TCP			796			3.1s
192.168.1.14			192.168.1.53			15652			35570			TCP			728			4.4s
192.168.1.14			192.168.1.53			15841			35858			TCP			878			6.0s
192.168.1.14			192.168.1.53			17527			35880			TCP			466			7.2s
192.168.1.14			192.168.1.53			15850			35203			TCP			500			6.7s
192.168.1.14			192.168.1.53			14761			31620			TCP			796			4.8s
192.168.1.14			192.168.1.53			18060			37537			TCP			463			1.9s
192.168.1.14			192.168.1.53			12760			31633			TCP			445			4.8s
192.168.1.14			192.168.1.53			15147			39112			TCP			740			7.4s
192.168.1.14			192.168.1.53			17551			34123			TCP			582			3.0s
192.168.1.14			192.168.1.53			15498			30880			TCP			905			7.3s
192.168.1.14			192.168.1.53			19870			36985			TCP			763			5.8s
192.168.1.14			192.168.1.53			18522			36303			TCP			686			5.0s
192.168.1.14			192.168.1.53			12483			33828			TCP			632			4.2s
192.168.1.14			192.168.1.53			17123			37446			TCP			460			1.1s
192.168.1.14			192.168.1.53			14558			35861			TCP			634			3.1s
192.168.1.14			192.168.1.53			15982			35925			TCP			460			1.3s
192.168.1.14			192.168.1.53			15294			34108			TCP			588			2.4s
192.168.1.14			192.168.1.53			13527			34108			TCP			430			6.8s
192.168.1.14			192.168.1.53			14100			36545			TCP			521			3.0s
192.168.1.14			192.168.1.53			10596			30856			TCP			459			6.8s
192.168.1.14			192.168.1.53			16713			32214			TCP			514			2.3s
192.168.1.14			192.168.1.53			16105			35826			TCP			645			2.9s
192.168.1.14			192.168.1.53			12300			34848			TCP			569			7.0s
192.168.1.14			192.168.1.53			17705			36254			TCP			964			4.9s
192.168.1.14			192.168.1.53			10850			30969			TCP			574			5.7s
192.168.1.14			192.168.1.53			14708			32541			TCP			597			6.9s
192.168.1.14			192.168.1.53			12383			32332			TCP			678			2.9s
192.168.1.14			192.168.1.53			13719			31174			TCP			831			3.0s
192.168.1.14			192.168.1.53			11881			33677			TCP			777			3.4s
192.168.1.14			192.168.1.53			11907			35353			TCP			463			6.9s
192.168.1.14			192.168.1.53			18138			39615			TCP			708			2.1s
192.168.1.14			192.168.1.53			10315			33450			TCP			532			4.7s
192.168.1.14			192.168.1.53			13270			32913			TCP			565			3.8s
192.168.1.14			192.168.1.53			18745			32398			TCP			609			2.2s
192.168.1.14			192.168.1.53			15849			31604			TCP			808			1.1s
192.168.1.14			192.168.1.53			16303			37378			TCP			667			6.4s
192.168.1.14			192.168.1.53			10035			32876			TCP			778			6.7s
192.168.1.14			192.168.1.53			13004			30493			TCP			823			3.3s
192.168.1.14			192.168.1.53			13802			36979			TCP			537			5.3s
192.168.1.14			192.168.1.53			10369			39856			TCP			564			1.6s
192.168.1.14			192.168.1.53			15977			38323			TCP			864			1.2s
192.168.1.14			192.168.1.53			14404			36541			TCP			416			1.9s
192.168.1.14			192.168.1.53			19311			39862			TCP			536			4.6s
192.168.1.14			192.168.1.53			18666			38101			TCP			886			3.0s
192.168.1.14			192.168.1.53			17584			39973			TCP			604			6.8s
192.168.1.14			192.168.1.53			11880			34269			TCP			535			1.4s
192.168.1.14			192.168.1.53			12273			35430			TCP			439			1.7s
192.168.1.14			192.168.1.53			11779			39624			TCP			441			3.7s
192.168.1.14			192.168.1.53			15262			33012			TCP			990			1.8s
192.168.1.14			192.168.1.53			12579			37289			TCP			461			3.8s
192.168.1.15			192.168.1.53			9348			1705			TCP			175			1.4s
192.168.1.15			192.168.1.53			9041			597			TCP			157			1.2s
192.168.1.15			192.168.1.53			6990			1303			UDP			150			1.6s
192.168.1.15			192.168.1.53			6848			1759			TCP			161			1.6s
192.168.1.15			192.168.1.53			7075			1646			UDP			163			2.0s
192.168.1.15			192.168.1.53			7515			1006			TCP			170			1.9s
192.168.1.15			192.168.1.53			5708			1863			TCP			175			1.3s
192.168.1.15			192.168.1.53			5708			135			UDP			159			2.0s
192.168.1.15			192.168.1.53			5135			878			UDP			169			1.7s
192.168.1.15			192.168.1.53			7859			550			TCP			165			1.5s
192.168.1.15			192.168.1.53			8848			1005			TCP			168			2.0s
192.168.1.15			192.168.1.53			5404			545			TCP			156			1.4s
192.168.1.15			192.168.1.53			8531			689			UDP			159			1.7s
192.168.1.15			192.168.1.53			7306			835			UDP			170			1.1s
192.168.1.15			192.168.1.53			7834			1757			TCP			165			1.5s
192.168.1.15			192.168.1.53			9928			346			TCP			165			1.8s
192.168.1.15			192.168.1.53			6493			628			UDP			170			1.8s
192.168.1.15			192.168.1.53			5551			1304			TCP			159			1.6s
192.168.1.15			192.168.1.53			6021			792			TCP			151			1.3s
192.168.1.15			192.168.1.53			8262			1430			UDP			171			1.5s
192.168.1.15			192.168.1.53			5127			1991			UDP			164			1.2s
192.168.1.15			192.168.1.53			8396			1697			TCP			151			1.3s
192.168.1.15			192.168.1.53			5369			41			UDP			165			2.0s
192.168.1.15			192.168.1.53			7164			333			UDP			174			1.6s
192.168.1.15			192.168.1.53			6546			1833			TCP			158			1.6s
192.168.1.15			192.168.1.53			9884			1815			TCP			154			1.5s
192.168.1.15			192.168.1.53			8555			906			TCP			170			1.3s
192.168.1.15			192.168.1.53			8622			785			TCP			151			1.2s
192.168.1.15			192.168.1.53			6910			1347			UDP			169			1.3s
192.168.1.15			192.168.1.53			5780			830			TCP			167			1.4s
192.168.1.15			192.168.1.53			6689			826			TCP			160			1.4s
192.168.1.15			192.168.1.53			6535			1622			UDP			168			1.2s
192.168.1.15			192.168.1.53			8588			199			TCP			151			1.5s
192.168.1.15			192.168.1.53			7976			1277			TCP			163			1.2s
192.168.1.15			192.168.1.53			8001			206			TCP			160			1.1s
192.168.1.15			192.168.1.53			8637			1490			TCP			151			1.5s
192.168.1.15			192.168.1.53			8198			1619			TCP			153			1.6s
192.168.1.15			192.168.1.53			9837			1000			TCP			162			1.4s
192.168.1.15			192.168.1.53			7668			639			TCP			166			1.9s
192.168.1.15			192.168.1.53			7804			2048			UDP			173			1.7s
192.168.1.15			192.168.1.53			7506			1312			TCP			160			1.3s
192.168.1.15			192.168.1.53			8240			639			TCP			166			1.8s
192.168.1.15			192.168.1.53			8536			1992			UDP			159			1.3s
192.168.1.15			192.168.1.53			5077			1722			UDP			153			1.1s
192.168.1.15			192.168.1.53			7307			632			UDP			156			1.8s
192.168.1.15			192.168.1.53			7140			1683			TCP			169			1.1s
192.168.1.15			192.168.1.53			8837			111			UDP			158			1.2s
192.168.1.15			192.168.1.53			8033			1919			UDP			156			1.6s
