host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
128.110.0.32			128.110.0.37			8957			850			TCP			670			3.7s
128.110.0.32			128.110.0.37			18001			1239			TCP			824			2.4s
128.110.0.32			128.110.0.37			8996			917			TCP			782			3.5s
128.110.0.32			128.110.0.37			14651			1221			TCP			670			3.4s
128.110.0.32			128.110.0.37			3023			153			TCP			779			1.4s
128.110.0.32			128.110.0.37			12747			318			TCP			888			3.7s
128.110.0.32			128.110.0.37			9445			1716			TCP			614			2.2s
128.110.0.32			128.110.0.37			16298			866			TCP			721			2.4s
128.110.0.32			128.110.0.37			4428			82			TCP			732			1.0s
128.110.0.32			128.110.0.37			6878			99			TCP			757			1.0s
128.110.0.32			128.110.0.37			7435			376			TCP			743			2.0s
128.110.0.32			128.110.0.37			16908			984			TCP			874			2.2s
128.110.0.32			128.110.0.37			8513			1944			TCP			875			2.3s
128.110.0.32			128.110.0.37			8415			477			TCP			672			2.6s
128.110.0.32			128.110.0.37			16714			433			TCP			793			2.5s
128.110.0.32			128.110.0.37			8305			1692			TCP			727			2.9s
128.110.0.32			128.110.0.37			11894			40			TCP			662			3.9s
128.110.0.32			128.110.0.37			18199			2009			TCP			777			3.6s
128.110.0.32			128.110.0.37			18995			430			TCP			749			2.9s
128.110.0.32			128.110.0.37			13101			466			TCP			868			1.3s
128.110.0.32			128.110.0.37			6013			175			TCP			632			3.9s
128.110.0.32			128.110.0.37			7957			620			TCP			807			1.2s
128.110.0.32			128.110.0.37			4005			994			TCP			645			2.4s
128.110.0.32			128.110.0.37			2825			1380			TCP			713			1.3s
128.110.0.32			128.110.0.37			15773			496			TCP			724			3.0s
128.110.0.32			128.110.0.37			4618			1728			TCP			699			3.8s
128.110.0.32			128.110.0.37			16524			1099			TCP			782			1.4s
128.110.0.32			128.110.0.37			6068			1886			TCP			652			2.8s
128.110.0.32			128.110.0.37			3554			1378			TCP			643			2.0s
128.110.0.32			128.110.0.37			19319			1171			TCP			634			1.1s
128.110.0.32			128.110.0.37			2801			1806			TCP			781			2.9s
128.110.0.32			128.110.0.37			10568			18			TCP			807			2.4s
128.110.0.32			128.110.0.37			3768			905			TCP			788			1.3s
128.110.0.32			128.110.0.37			7734			495			TCP			664			3.1s
128.110.0.32			128.110.0.37			15285			1492			TCP			772			2.5s
128.110.0.32			128.110.0.37			4355			1084			TCP			739			2.2s
128.110.0.32			128.110.0.37			14242			185			TCP			858			3.1s
128.110.0.32			128.110.0.37			4866			451			TCP			867			3.6s
128.110.0.32			128.110.0.37			2509			1815			TCP			648			2.7s
128.110.0.32			128.110.0.37			16277			1770			TCP			846			1.9s
128.110.0.32			128.110.0.37			12267			751			TCP			875			2.3s
128.110.0.32			128.110.0.37			7560			1006			TCP			741			3.0s
128.110.0.32			128.110.0.37			16000			1953			TCP			607			1.2s
128.110.0.32			128.110.0.37			11060			1774			TCP			760			2.3s
128.110.0.32			128.110.0.37			3348			1334			TCP			760			2.4s
128.110.0.32			128.110.0.37			3389			836			TCP			729			1.9s
128.110.0.32			128.110.0.37			6308			1103			TCP			873			3.8s
128.110.0.32			128.110.0.37			15428			484			TCP			729			3.9s
128.110.0.32			128.110.0.37			18957			1851			TCP			779			2.9s
128.110.0.32			128.110.0.37			7111			1780			TCP			662			1.7s
128.110.0.32			128.110.0.37			10644			423			TCP			853			3.8s
128.110.0.32			128.110.0.37			9186			1184			TCP			657			2.0s
128.110.0.32			128.110.0.37			9753			677			TCP			838			1.0s
128.110.0.32			128.110.0.37			4885			1252			TCP			814			2.2s
128.110.0.32			128.110.0.37			4397			1461			TCP			623			1.9s
128.110.0.32			128.110.0.37			15598			125			TCP			773			3.4s
128.110.0.32			128.110.0.37			16578			1161			TCP			626			4.0s
128.110.0.32			128.110.0.37			9490			267			TCP			872			1.7s
128.110.0.32			128.110.0.37			12490			1226			TCP			635			1.2s
128.110.0.32			128.110.0.37			13545			1986			TCP			641			2.5s
128.110.0.32			128.110.0.37			10392			691			TCP			616			1.8s
128.110.0.32			128.110.0.37			9410			699			TCP			692			1.9s
128.110.0.32			128.110.0.37			15729			1742			TCP			820			2.2s
128.110.0.32			128.110.0.37			16433			64			TCP			840			3.7s
128.110.0.32			128.110.0.37			14461			938			TCP			868			1.1s
128.110.0.32			128.110.0.37			14113			970			TCP			843			1.3s
128.110.0.32			128.110.0.37			9958			2015			TCP			633			1.4s
128.110.0.32			128.110.0.37			4619			413			TCP			639			2.2s
128.110.0.32			128.110.0.37			9510			271			TCP			875			3.7s
128.110.0.32			128.110.0.37			14651			1050			TCP			631			1.4s
128.110.0.32			128.110.0.37			10033			1219			TCP			881			2.4s
128.110.0.32			128.110.0.37			15957			451			TCP			863			2.5s
128.110.0.32			128.110.0.37			9071			1953			TCP			823			3.9s
128.110.0.32			128.110.0.37			6013			1264			TCP			698			3.6s
128.110.0.32			128.110.0.37			13464			119			TCP			772			1.6s
128.110.0.32			128.110.0.37			12941			881			TCP			645			1.1s
128.110.0.32			128.110.0.37			17312			889			TCP			716			2.8s
128.110.0.32			128.110.0.37			10992			1492			TCP			799			2.3s
128.110.0.32			128.110.0.37			10964			390			TCP			881			3.5s
128.110.0.32			128.110.0.37			4646			633			TCP			785			3.7s
128.110.0.32			128.110.0.37			5485			666			TCP			881			3.9s
128.110.0.32			128.110.0.37			5622			1414			TCP			723			2.2s
128.110.0.32			128.110.0.37			9281			1344			TCP			663			2.7s
128.110.0.32			128.110.0.37			16688			2015			TCP			648			1.6s
128.110.0.32			128.110.0.37			8946			1993			TCP			733			2.1s
128.110.0.32			128.110.0.37			8375			1544			TCP			604			2.7s
128.110.0.32			128.110.0.37			4444			1955			TCP			674			3.1s
128.110.0.32			128.110.0.37			19125			734			TCP			841			1.7s
128.110.0.32			128.110.0.37			2526			866			TCP			707			3.5s
128.110.0.32			128.110.0.37			19539			1420			TCP			709			3.8s
128.110.0.32			128.110.0.37			5162			129			TCP			838			2.7s
128.110.0.32			128.110.0.37			16482			705			TCP			748			2.3s
128.110.0.32			128.110.0.37			4912			201			TCP			789			1.3s
128.110.0.32			128.110.0.37			7597			1075			TCP			692			2.4s
128.110.0.32			128.110.0.37			16136			807			TCP			736			2.8s
128.110.0.32			128.110.0.37			12532			1933			TCP			688			3.5s
128.110.0.32			128.110.0.37			5728			1133			TCP			832			2.8s
128.110.0.32			128.110.0.37			4643			1758			TCP			669			3.5s
128.110.0.32			128.110.0.37			4153			1719			TCP			784			3.6s
128.110.0.32			128.110.0.37			11040			1921			TCP			896			1.7s
128.110.0.32			128.110.0.37			4492			1616			TCP			793			1.5s
128.110.0.32			128.110.0.37			6375			1005			TCP			746			2.6s
128.110.0.32			128.110.0.37			6470			136			TCP			707			1.2s
128.110.0.32			128.110.0.37			8971			956			TCP			872			3.5s
128.110.0.32			128.110.0.37			2949			1887			TCP			840			1.1s
128.110.0.32			128.110.0.37			4110			1603			TCP			733			1.4s
128.110.0.32			128.110.0.37			5555			508			TCP			680			2.6s
128.110.0.32			128.110.0.37			16978			1961			TCP			785			2.6s
128.110.0.32			128.110.0.37			14310			1211			TCP			676			3.2s
128.110.0.32			128.110.0.37			10407			1732			TCP			751			3.4s
128.110.0.32			128.110.0.37			2408			1956			TCP			757			3.0s
128.110.0.32			128.110.0.37			7561			2012			TCP			898			2.7s
128.110.0.32			128.110.0.37			9501			291			TCP			728			3.2s
128.110.0.32			128.110.0.37			9393			490			TCP			652			1.6s
128.110.0.32			128.110.0.37			13531			504			TCP			701			3.2s
128.110.0.32			128.110.0.37			3510			1837			TCP			692			3.8s
128.110.0.32			128.110.0.37			18551			698			TCP			799			1.1s
128.110.0.32			128.110.0.37			10565			1966			TCP			654			3.6s
128.110.0.32			128.110.0.37			11084			836			TCP			870			3.6s
128.110.0.32			128.110.0.37			13099			1435			TCP			656			2.7s
128.110.0.32			128.110.0.37			13855			1755			TCP			770			1.3s
128.110.0.32			128.110.0.37			8565			481			TCP			820			3.2s
128.110.0.32			128.110.0.37			3530			67			TCP			671			1.5s
128.110.0.32			128.110.0.37			19196			204			TCP			641			3.9s
128.110.0.32			128.110.0.37			17068			1706			TCP			772			3.9s
128.110.0.32			128.110.0.37			2300			383			TCP			603			3.7s
128.110.0.32			128.110.0.37			10119			957			TCP			719			1.3s
128.110.0.32			128.110.0.37			15831			1282			TCP			657			2.4s
128.110.0.32			128.110.0.37			10401			106			TCP			821			2.5s
128.110.0.32			128.110.0.37			15377			1860			TCP			857			2.5s
128.110.0.32			128.110.0.37			12928			1810			TCP			681			1.4s
128.110.0.32			128.110.0.37			13749			1699			TCP			814			1.7s
128.110.0.32			128.110.0.37			19852			451			TCP			735			1.4s
128.110.0.32			128.110.0.37			7678			256			TCP			876			3.8s
128.110.0.32			128.110.0.37			5868			172			TCP			728			1.6s
128.110.0.32			128.110.0.37			10807			1560			TCP			720			2.4s
128.110.0.32			128.110.0.37			3663			1234			TCP			869			3.0s
128.110.0.32			128.110.0.37			17565			163			TCP			686			1.2s
128.110.0.32			128.110.0.37			7957			1357			TCP			731			1.4s
128.110.0.32			128.110.0.37			18187			763			TCP			809			3.1s
128.110.0.32			128.110.0.37			9956			1377			TCP			622			3.6s
128.110.0.32			128.110.0.37			10787			1123			TCP			814			2.4s
128.110.0.32			128.110.0.37			8886			1257			TCP			866			1.5s
128.110.0.32			128.110.0.37			16677			1423			TCP			658			3.5s
128.110.0.32			128.110.0.37			10259			943			TCP			670			3.1s
128.110.0.32			128.110.0.37			13726			602			TCP			738			3.9s
128.110.0.32			128.110.0.37			18011			806			TCP			866			1.4s
128.110.0.32			128.110.0.37			2934			1601			TCP			698			1.1s
128.110.0.32			128.110.0.37			8416			1205			TCP			602			3.9s
128.110.0.32			128.110.0.37			11053			1913			TCP			779			1.6s
128.110.0.32			128.110.0.37			10339			1399			TCP			808			2.8s
128.110.0.32			128.110.0.37			5173			1194			TCP			655			1.7s
128.110.0.32			128.110.0.37			17525			1685			TCP			888			3.5s
128.110.0.32			128.110.0.37			9739			1357			TCP			615			3.0s
128.110.0.32			128.110.0.37			11304			1789			TCP			837			3.5s
128.110.0.32			128.110.0.37			14890			914			TCP			870			1.1s
128.110.0.32			128.110.0.37			6143			386			TCP			777			1.9s
128.110.0.32			128.110.0.37			15613			165			TCP			747			2.1s
128.110.0.32			128.110.0.37			10409			961			TCP			723			1.1s
128.110.0.32			128.110.0.37			14690			1538			TCP			655			3.4s
128.110.0.32			128.110.0.37			4447			55			TCP			847			3.5s
128.110.0.32			128.110.0.37			3100			1703			TCP			669			1.6s
128.110.0.32			128.110.0.37			15927			1496			TCP			885			3.9s
128.110.0.32			128.110.0.37			8823			119			TCP			754			3.4s
128.110.0.32			128.110.0.37			2244			1328			TCP			706			2.1s
128.110.0.32			128.110.0.37			15745			424			TCP			872			1.9s
128.110.0.32			128.110.0.37			15688			1370			TCP			858			1.6s
128.110.0.32			128.110.0.37			8558			677			TCP			779			3.4s
128.110.0.32			128.110.0.37			15309			1468			TCP			708			1.8s
128.110.0.32			128.110.0.37			7542			1100			TCP			717			1.8s
128.110.0.32			128.110.0.37			17404			1328			TCP			824			1.4s
128.110.0.32			128.110.0.37			14190			1691			TCP			617			1.2s
128.110.0.32			128.110.0.37			11243			582			TCP			867			3.0s
128.110.0.32			128.110.0.37			2602			1953			TCP			755			2.1s
128.110.0.32			128.110.0.37			12954			497			TCP			855			2.6s
128.110.0.32			128.110.0.37			14099			830			TCP			673			1.5s
128.110.0.32			128.110.0.37			13708			1626			TCP			677			1.8s
128.110.0.32			128.110.0.37			16907			1452			TCP			610			2.2s
128.110.0.32			128.110.0.37			8554			1210			TCP			606			3.5s
128.110.0.32			128.110.0.37			3222			1625			TCP			778			1.7s
128.110.0.32			128.110.0.37			16423			854			TCP			719			1.8s
128.110.0.32			128.110.0.37			14879			466			TCP			860			1.4s
128.110.0.32			128.110.0.37			14134			381			TCP			829			1.4s
128.110.0.32			128.110.0.37			16035			1036			TCP			788			1.6s
128.110.0.32			128.110.0.37			6441			375			TCP			607			2.3s
128.110.0.32			128.110.0.37			4138			805			TCP			835			1.9s
128.110.0.32			128.110.0.37			2616			437			TCP			857			1.1s
128.110.0.32			128.110.0.37			18105			348			TCP			673			4.0s
128.110.0.32			128.110.0.37			7418			161			TCP			654			3.9s
128.110.0.32			128.110.0.37			6757			1082			TCP			816			2.8s
128.110.0.32			128.110.0.37			8712			818			TCP			736			2.7s
128.110.0.32			128.110.0.37			14963			1129			TCP			882			2.8s
128.110.0.32			128.110.0.37			6168			1359			TCP			631			3.8s
128.110.0.32			128.110.0.37			8838			974			TCP			766			1.7s
128.110.0.32			128.110.0.37			18033			1989			TCP			780			3.8s
128.110.0.32			128.110.0.37			17665			1968			TCP			659			2.5s
128.110.0.32			128.110.0.37			15612			405			TCP			649			3.3s
128.110.0.32			128.110.0.37			15240			809			TCP			706			3.8s
128.110.0.32			128.110.0.37			9391			1597			TCP			867			1.1s
128.110.0.32			128.110.0.37			4005			493			TCP			687			3.8s
128.110.0.32			128.110.0.37			16255			580			TCP			713			2.5s
128.110.0.32			128.110.0.37			8951			1548			TCP			639			2.5s
128.110.0.32			128.110.0.37			9719			157			TCP			740			2.9s
128.110.0.32			128.110.0.37			11383			370			TCP			839			2.5s
128.110.0.32			128.110.0.37			19880			1242			TCP			777			4.0s
128.110.0.32			128.110.0.37			5399			680			TCP			667			3.0s
128.110.0.32			128.110.0.37			16593			1500			TCP			773			1.4s
128.110.0.32			128.110.0.37			4884			303			TCP			640			3.4s
128.110.0.32			128.110.0.37			12707			390			TCP			847			3.6s
128.110.0.32			128.110.0.37			18921			357			TCP			773			1.6s
128.110.0.32			128.110.0.37			18514			1846			TCP			831			1.5s
128.110.0.32			128.110.0.37			6016			1855			TCP			661			3.2s
128.110.0.32			128.110.0.37			11915			1754			TCP			649			1.3s
128.110.0.32			128.110.0.37			15519			395			TCP			694			1.5s
128.110.0.32			128.110.0.37			2665			850			TCP			679			2.9s
128.110.0.32			128.110.0.37			15211			747			TCP			693			2.4s
128.110.0.32			128.110.0.37			4520			748			TCP			833			3.3s
128.110.0.32			128.110.0.37			13327			347			TCP			814			4.0s
128.110.0.32			128.110.0.37			18876			790			TCP			801			1.2s
128.110.0.32			128.110.0.37			14666			1444			TCP			669			1.8s
128.110.0.32			128.110.0.37			2359			769			TCP			686			2.6s
128.110.0.32			128.110.0.37			16534			500			TCP			840			1.1s
128.110.0.32			128.110.0.37			15583			466			TCP			791			3.0s
128.110.0.32			128.110.0.37			13629			1422			TCP			652			1.2s
128.110.0.32			128.110.0.37			19271			729			TCP			660			2.8s
128.110.0.32			128.110.0.37			9932			499			TCP			733			3.5s
128.110.0.32			128.110.0.37			4124			1881			TCP			796			3.5s
128.110.0.32			128.110.0.37			11223			878			TCP			622			1.5s
128.110.0.32			128.110.0.37			6643			931			TCP			666			1.2s
128.110.0.32			128.110.0.37			6532			2035			TCP			663			3.6s
128.110.0.32			128.110.0.37			16113			1252			TCP			886			1.7s
128.110.0.32			128.110.0.37			9486			665			TCP			803			1.7s
128.110.0.32			128.110.0.37			4861			140			TCP			720			3.3s
128.110.0.32			128.110.0.37			4024			70			TCP			729			3.0s
128.110.0.32			128.110.0.37			3917			610			TCP			671			1.9s
128.110.0.32			128.110.0.37			5178			148			TCP			870			1.9s
128.110.0.32			128.110.0.37			2439			419			TCP			745			3.3s
128.110.0.32			128.110.0.37			13111			1291			TCP			674			3.0s
128.110.0.32			128.110.0.37			12013			72			TCP			681			2.7s
128.110.0.32			128.110.0.37			3156			1840			TCP			730			3.7s
128.110.0.32			128.110.0.37			19722			965			TCP			635			1.6s
128.110.0.32			128.110.0.37			18163			311			TCP			812			3.4s
128.110.0.32			128.110.0.37			17005			1875			TCP			830			3.6s
128.110.0.32			128.110.0.37			10638			293			TCP			667			4.0s
128.110.0.32			128.110.0.37			14230			1606			TCP			744			2.9s
128.110.0.32			128.110.0.37			4414			1765			TCP			824			3.9s
128.110.0.32			128.110.0.37			12739			722			TCP			882			2.8s
128.110.0.32			128.110.0.37			13056			1019			TCP			689			2.4s
128.110.0.32			128.110.0.37			6597			571			TCP			815			3.4s
128.110.0.32			128.110.0.37			12780			909			TCP			795			2.6s
128.110.0.32			128.110.0.37			8747			1422			TCP			688			1.1s
128.110.0.32			128.110.0.37			6510			1035			TCP			639			2.5s
128.110.0.32			128.110.0.37			19992			1914			TCP			647			3.1s
128.110.0.32			128.110.0.37			9508			1983			TCP			846			2.7s
128.110.0.32			128.110.0.37			15218			1191			TCP			788			1.5s
128.110.0.32			128.110.0.37			7520			1506			TCP			692			1.4s
128.110.0.32			128.110.0.37			5230			380			TCP			783			2.3s
128.110.0.32			128.110.0.37			9280			1743			TCP			898			3.6s
128.110.0.32			128.110.0.37			10705			1591			TCP			841			2.4s
128.110.0.32			128.110.0.37			4479			1102			TCP			674			3.2s
128.110.0.32			128.110.0.37			6485			769			TCP			700			1.9s
128.110.0.32			128.110.0.37			12889			907			TCP			900			1.6s
128.110.0.32			128.110.0.37			17081			1908			TCP			865			2.2s
128.110.0.32			128.110.0.37			7835			1609			TCP			792			2.8s
128.110.0.32			128.110.0.37			17290			767			TCP			683			2.1s
128.110.0.32			128.110.0.37			7895			674			TCP			821			3.7s
128.110.0.32			128.110.0.37			3546			793			TCP			891			3.8s
128.110.0.32			128.110.0.37			17293			1420			TCP			721			3.2s
128.110.0.32			128.110.0.37			7175			79			TCP			672			3.5s
128.110.0.32			128.110.0.37			2755			96			TCP			870			3.8s
128.110.0.32			128.110.0.37			5548			1096			TCP			858			3.5s
128.110.0.32			128.110.0.37			19780			841			TCP			737			1.9s
128.110.0.32			128.110.0.37			3663			218			TCP			660			1.6s
128.110.0.32			128.110.0.37			7072			400			TCP			851			3.7s
128.110.0.32			128.110.0.37			10487			120			TCP			753			3.5s
128.110.0.32			128.110.0.37			15410			291			TCP			702			1.4s
128.110.0.32			128.110.0.37			3029			1515			TCP			693			2.9s
128.110.0.32			128.110.0.37			7002			587			TCP			698			2.6s
128.110.0.32			128.110.0.37			15570			1164			TCP			860			1.6s
128.110.0.32			128.110.0.37			13530			1276			TCP			750			1.7s
128.110.0.32			128.110.0.37			18754			1429			TCP			678			3.7s
128.110.0.32			128.110.0.37			8590			520			TCP			633			3.1s
128.110.0.32			128.110.0.37			4231			891			TCP			607			2.2s
128.110.0.32			128.110.0.37			9369			211			TCP			804			3.0s
128.110.0.32			128.110.0.37			9171			1140			TCP			637			2.8s
128.110.0.32			128.110.0.37			11025			569			TCP			694			3.6s
128.110.0.32			128.110.0.37			2441			681			TCP			844			3.7s
128.110.0.32			128.110.0.37			8221			426			TCP			693			2.8s
128.110.0.32			128.110.0.37			15559			1818			TCP			841			1.9s
128.110.0.32			128.110.0.37			13912			845			TCP			899			2.0s
128.110.0.32			128.110.0.37			14237			290			TCP			846			2.0s
128.110.0.32			128.110.0.37			10119			1877			TCP			894			2.0s
128.110.0.32			128.110.0.37			11540			1405			TCP			752			2.4s
128.110.0.32			128.110.0.37			4948			1104			TCP			686			3.7s
128.110.0.32			128.110.0.37			19412			1180			TCP			641			3.9s
128.110.0.32			128.110.0.37			9746			1811			TCP			684			2.5s
128.110.0.32			128.110.0.37			19448			1409			TCP			666			2.5s
128.110.0.32			128.110.0.37			2838			873			TCP			641			3.0s
128.110.0.32			128.110.0.37			13981			1502			TCP			651			2.7s
128.110.0.32			128.110.0.37			6052			1103			TCP			635			3.5s
128.110.0.32			128.110.0.37			6204			1846			TCP			759			3.4s
128.110.0.32			128.110.0.37			13931			332			TCP			788			2.7s
128.110.0.32			128.110.0.37			3645			1470			TCP			651			1.9s
128.110.0.32			128.110.0.37			17512			964			TCP			653			2.3s
128.110.0.32			128.110.0.37			18998			1073			TCP			812			1.2s
128.110.0.32			128.110.0.37			3300			1567			TCP			899			1.1s
128.110.0.32			128.110.0.37			3395			872			TCP			805			3.0s
128.110.0.32			128.110.0.37			15411			1480			TCP			782			1.0s
128.110.0.32			128.110.0.37			4797			1906			TCP			741			2.9s
128.110.0.32			128.110.0.37			3316			1026			TCP			815			3.2s
128.110.0.32			128.110.0.37			5545			140			TCP			663			1.4s
128.110.0.32			128.110.0.37			17331			55			TCP			779			3.7s
128.110.0.32			128.110.0.37			15439			131			TCP			655			2.1s
128.110.0.32			128.110.0.37			12627			1094			TCP			817			1.2s
128.110.0.32			128.110.0.37			11463			948			TCP			799			2.7s
128.110.0.32			128.110.0.37			3214			1995			TCP			880			3.1s
128.110.0.32			128.110.0.37			19327			1378			TCP			769			3.2s
128.110.0.32			128.110.0.37			9850			344			TCP			812			2.9s
128.110.0.32			128.110.0.37			18736			1620			TCP			622			3.5s
128.110.0.32			128.110.0.37			2978			1870			TCP			663			1.2s
128.110.0.32			128.110.0.37			4541			999			TCP			900			1.3s
128.110.0.32			128.110.0.37			5690			232			TCP			855			3.8s
128.110.0.32			128.110.0.37			7132			1271			TCP			853			2.6s
128.110.0.32			128.110.0.37			10916			973			TCP			677			3.3s
128.110.0.32			128.110.0.37			7776			348			TCP			861			3.3s
128.110.0.32			128.110.0.37			8680			1958			TCP			715			1.5s
128.110.0.32			128.110.0.37			3415			1777			TCP			777			3.9s
128.110.0.32			128.110.0.37			2717			490			TCP			829			3.0s
128.110.0.32			128.110.0.37			19377			628			TCP			822			1.9s
128.110.0.32			128.110.0.37			5175			2012			TCP			780			3.1s
128.110.0.32			128.110.0.37			10677			1283			TCP			626			2.1s
128.110.0.32			128.110.0.37			17208			1141			TCP			661			1.8s
128.110.0.32			128.110.0.37			8997			1236			TCP			685			2.0s
128.110.0.32			128.110.0.37			15328			1745			TCP			836			3.3s
128.110.0.32			128.110.0.37			11539			2042			TCP			738			3.2s
128.110.0.32			128.110.0.37			15633			1559			TCP			624			1.7s
128.110.0.32			128.110.0.37			17976			521			TCP			864			2.6s
128.110.0.32			128.110.0.37			19044			961			TCP			680			4.0s
128.110.0.32			128.110.0.37			4276			231			TCP			839			2.0s
128.110.0.32			128.110.0.37			8160			1049			TCP			678			3.0s
128.110.0.32			128.110.0.37			18323			856			TCP			798			3.1s
128.110.0.32			128.110.0.37			8582			406			TCP			854			3.4s
128.110.0.32			128.110.0.37			2184			953			TCP			651			1.6s
128.110.0.32			128.110.0.37			3038			1472			TCP			765			1.5s
128.110.0.32			128.110.0.37			11863			1457			TCP			686			1.9s
128.110.0.32			128.110.0.37			13484			378			TCP			772			2.9s
128.110.0.32			128.110.0.37			4507			286			TCP			652			3.8s
128.110.0.32			128.110.0.37			17076			1203			TCP			787			2.4s
128.110.0.32			128.110.0.37			10800			1935			TCP			899			3.9s
128.110.0.32			128.110.0.37			11439			483			TCP			639			2.5s
128.110.0.32			128.110.0.37			18263			70			TCP			694			2.0s
128.110.0.32			128.110.0.37			18273			1321			TCP			726			2.1s
128.110.0.32			128.110.0.37			5876			1862			TCP			733			2.0s
128.110.0.32			128.110.0.37			19131			2026			TCP			889			1.7s
128.110.0.32			128.110.0.37			12962			1505			TCP			717			2.4s
128.110.0.32			128.110.0.37			6410			606			TCP			697			2.5s
128.110.0.32			128.110.0.37			7104			738			TCP			651			1.2s
128.110.0.32			128.110.0.37			2954			362			TCP			888			2.7s
128.110.0.32			128.110.0.37			2922			1161			TCP			778			2.4s
128.110.0.32			128.110.0.37			17271			715			TCP			812			3.4s
128.110.0.32			128.110.0.37			13295			906			TCP			719			2.5s
128.110.0.32			128.110.0.37			18793			1274			TCP			724			1.4s
128.110.0.32			128.110.0.37			10037			1628			TCP			810			2.4s
128.110.0.32			128.110.0.37			15197			959			TCP			766			3.6s
128.110.0.32			128.110.0.37			18807			226			TCP			842			2.1s
128.110.0.32			128.110.0.37			17506			594			TCP			751			3.1s
