host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
128.110.0.33			128.110.0.49			13099			35364			TCP			854			3.6s
128.110.0.33			128.110.0.49			11179			32573			TCP			612			7.4s
128.110.0.33			128.110.0.49			17695			31532			TCP			918			1.8s
128.110.0.33			128.110.0.49			11750			32683			TCP			591			1.0s
128.110.0.33			128.110.0.49			15587			33633			TCP			875			4.4s
128.110.0.33			128.110.0.49			18458			30679			TCP			824			3.0s
128.110.0.33			128.110.0.49			17086			39948			TCP			899			7.0s
128.110.0.33			128.110.0.49			10671			31703			TCP			924			1.6s
128.110.0.33			128.110.0.49			16439			30644			TCP			975			2.4s
128.110.0.33			128.110.0.49			19447			33504			TCP			751			6.4s
128.110.0.33			128.110.0.49			19404			30221			TCP			909			7.2s
128.110.0.33			128.110.0.49			19460			31703			TCP			828			6.8s
128.110.0.33			128.110.0.49			15327			32785			TCP			602			6.3s
128.110.0.33			128.110.0.49			18469			33636			TCP			795			4.2s
128.110.0.33			128.110.0.49			13596			32024			TCP			485			6.6s
128.110.0.33			128.110.0.49			14111			31652			TCP			700			4.2s
128.110.0.33			128.110.0.49			11291			30018			TCP			466			7.2s
128.110.0.33			128.110.0.49			11153			38104			TCP			917			3.3s
128.110.0.33			128.110.0.49			12090			31931			TCP			830			2.3s
128.110.0.33			128.110.0.49			19813			34467			TCP			955			2.2s
128.110.0.33			128.110.0.49			11955			31469			TCP			467			7.4s
128.110.0.33			128.110.0.49			14674			37197			TCP			800			1.9s
128.110.0.33			128.110.0.49			10915			37383			TCP			758			5.2s
128.110.0.33			128.110.0.49			15216			38598			TCP			854			5.5s
128.110.0.33			128.110.0.49			10980			33964			TCP			914			4.4s
128.110.0.33			128.110.0.49			15219			36240			TCP			939			5.3s
128.110.0.33			128.110.0.49			15912			39254			TCP			736			6.2s
128.110.0.33			128.110.0.49			15982			36250			TCP			890			2.5s
128.110.0.33			128.110.0.49			18659			38238			TCP			604			1.3s
128.110.0.33			128.110.0.49			16772			36134			TCP			446			7.1s
128.110.0.33			128.110.0.49			15478			32695			TCP			794			4.3s
128.110.0.33			128.110.0.49			12617			32812			TCP			458			1.2s
128.110.0.33			128.110.0.49			16107			31164			TCP			838			7.1s
128.110.0.33			128.110.0.49			13756			31519			TCP			708			1.5s
128.110.0.33			128.110.0.49			18126			37521			TCP			625			4.1s
128.110.0.33			128.110.0.49			19039			30889			TCP			996			2.1s
128.110.0.33			128.110.0.49			18884			37364			TCP			698			3.1s
128.110.0.33			128.110.0.49			11437			35927			TCP			795			3.1s
128.110.0.33			128.110.0.49			15016			38337			TCP			582			3.5s
128.110.0.33			128.110.0.49			10126			34079			TCP			991			6.0s
128.110.0.33			128.110.0.49			18031			33941			TCP			848			3.0s
128.110.0.33			128.110.0.49			16526			30124			TCP			506			2.5s
128.110.0.33			128.110.0.49			16489			38144			TCP			618			6.8s
128.110.0.35			128.110.0.49			13894			32815			TCP			830			6.4s
128.110.0.35			128.110.0.49			17390			39048			TCP			594			7.0s
128.110.0.35			128.110.0.49			13249			37828			TCP			874			7.0s
128.110.0.35			128.110.0.49			19122			34663			TCP			547			4.3s
128.110.0.35			128.110.0.49			12762			36093			TCP			912			7.0s
128.110.0.35			128.110.0.49			15196			39281			TCP			899			2.0s
128.110.0.35			128.110.0.49			16870			38273			TCP			669			7.1s
128.110.0.35			128.110.0.49			14587			34168			TCP			907			4.1s
128.110.0.35			128.110.0.49			10557			38127			TCP			749			7.3s
128.110.0.35			128.110.0.49			10047			38624			TCP			420			4.7s
128.110.0.35			128.110.0.49			16505			36738			TCP			698			6.2s
128.110.0.35			128.110.0.49			18804			36852			TCP			916			5.5s
128.110.0.35			128.110.0.49			16397			30691			TCP			746			2.0s
128.110.0.35			128.110.0.49			10368			33455			TCP			566			2.1s
128.110.0.35			128.110.0.49			10325			38513			TCP			714			5.8s
128.110.0.35			128.110.0.49			10305			31773			TCP			482			6.1s
128.110.0.35			128.110.0.49			10215			32459			TCP			472			4.3s
128.110.0.35			128.110.0.49			10048			30000			TCP			491			2.6s
128.110.0.35			128.110.0.49			11075			31769			TCP			657			6.4s
128.110.0.35			128.110.0.49			19249			39406			TCP			726			4.5s
128.110.0.35			128.110.0.49			17401			34746			TCP			747			5.0s
128.110.0.35			128.110.0.49			18524			37563			TCP			755			1.5s
128.110.0.35			128.110.0.49			11495			39511			TCP			789			3.7s
128.110.0.35			128.110.0.49			12563			30835			TCP			648			5.9s
128.110.0.35			128.110.0.49			15201			36907			TCP			813			4.5s
128.110.0.35			128.110.0.49			10141			32914			TCP			745			3.3s
128.110.0.35			128.110.0.49			11732			38155			TCP			602			1.6s
128.110.0.35			128.110.0.49			19035			39323			TCP			878			6.1s
128.110.0.35			128.110.0.49			14587			30703			TCP			757			3.8s
128.110.0.35			128.110.0.49			17220			37807			TCP			969			7.3s
128.110.0.35			128.110.0.49			18423			31592			TCP			557			7.3s
128.110.0.35			128.110.0.49			13767			38384			TCP			450			4.6s
128.110.0.35			128.110.0.49			19144			32554			TCP			444			3.5s
128.110.0.35			128.110.0.49			10604			32517			TCP			900			4.3s
128.110.0.35			128.110.0.49			12456			36863			TCP			801			6.5s
128.110.0.35			128.110.0.49			11692			31432			TCP			504			2.1s
128.110.0.35			128.110.0.49			10752			32174			TCP			434			2.0s
128.110.0.35			128.110.0.49			11677			32762			TCP			454			6.8s
128.110.0.35			128.110.0.49			16359			37055			TCP			665			6.2s
128.110.0.35			128.110.0.49			14512			39789			TCP			596			6.1s
128.110.0.35			128.110.0.49			13363			32418			TCP			871			7.3s
128.110.0.35			128.110.0.49			18183			37009			TCP			438			5.0s
128.110.0.35			128.110.0.49			15036			32200			TCP			631			6.6s
128.110.0.35			128.110.0.49			17507			31538			TCP			546			2.1s
128.110.0.35			128.110.0.49			15679			35792			TCP			697			5.0s
128.110.0.35			128.110.0.49			17285			33651			TCP			950			1.9s
128.110.0.35			128.110.0.49			13569			37959			TCP			645			1.1s
128.110.0.35			128.110.0.49			14629			32218			TCP			537			2.9s
128.110.0.35			128.110.0.49			13279			39349			TCP			767			4.7s
128.110.0.35			128.110.0.49			13437			39267			TCP			513			3.5s
128.110.0.35			128.110.0.49			17162			36875			TCP			665			5.1s
128.110.0.35			128.110.0.49			10657			36697			TCP			407			3.9s
128.110.0.36			128.110.0.49			12720			33103			TCP			775			4.4s
128.110.0.36			128.110.0.49			14007			32710			TCP			662			2.2s
128.110.0.36			128.110.0.49			18515			31765			TCP			520			4.3s
128.110.0.36			128.110.0.49			18233			33037			TCP			943			3.3s
128.110.0.36			128.110.0.49			18683			30736			TCP			846			5.5s
128.110.0.36			128.110.0.49			17408			35423			TCP			490			3.6s
128.110.0.36			128.110.0.49			16829			31586			TCP			696			4.9s
128.110.0.36			128.110.0.49			18683			31315			TCP			898			4.4s
128.110.0.36			128.110.0.49			12947			38000			TCP			760			7.2s
128.110.0.36			128.110.0.49			12743			34863			TCP			855			5.4s
128.110.0.36			128.110.0.49			18215			39463			TCP			709			4.9s
128.110.0.36			128.110.0.49			19662			31689			TCP			619			2.4s
128.110.0.36			128.110.0.49			18600			36811			TCP			879			4.4s
128.110.0.36			128.110.0.49			14724			31517			TCP			950			2.5s
128.110.0.36			128.110.0.49			12370			35609			TCP			638			6.2s
128.110.0.36			128.110.0.49			17396			30661			TCP			657			2.3s
128.110.0.36			128.110.0.49			12791			34493			TCP			805			1.4s
128.110.0.36			128.110.0.49			14118			32745			TCP			685			5.3s
128.110.0.36			128.110.0.49			18312			30340			TCP			793			1.1s
128.110.0.36			128.110.0.49			15198			39992			TCP			851			2.2s
128.110.0.36			128.110.0.49			14187			33703			TCP			732			6.1s
128.110.0.36			128.110.0.49			15860			31708			TCP			538			4.5s
128.110.0.36			128.110.0.49			13734			32567			TCP			778			6.7s
128.110.0.36			128.110.0.49			16071			37374			TCP			574			1.0s
128.110.0.36			128.110.0.49			14158			35024			TCP			808			5.0s
128.110.0.36			128.110.0.49			19296			33067			TCP			529			2.7s
128.110.0.36			128.110.0.49			16375			39362			TCP			678			3.0s
128.110.0.36			128.110.0.49			13995			32980			TCP			488			3.2s
128.110.0.36			128.110.0.49			18297			31257			TCP			741			6.9s
128.110.0.36			128.110.0.49			11586			39760			TCP			870			3.0s
128.110.0.36			128.110.0.49			13548			32287			TCP			547			4.9s
128.110.0.36			128.110.0.49			16867			30047			TCP			483			3.4s
128.110.0.36			128.110.0.49			14961			38891			TCP			586			3.6s
128.110.0.36			128.110.0.49			18399			37757			TCP			858			4.2s
128.110.0.36			128.110.0.49			18817			32099			TCP			468			1.4s
128.110.0.36			128.110.0.49			15577			34731			TCP			802			4.2s
128.110.0.36			128.110.0.49			15430			39809			TCP			859			2.4s
128.110.0.36			128.110.0.49			19341			37337			TCP			958			3.4s
128.110.0.36			128.110.0.49			13138			38107			TCP			586			2.7s
128.110.0.36			128.110.0.49			18470			31365			TCP			724			1.6s
128.110.0.36			128.110.0.49			10069			30673			TCP			412			1.5s
128.110.0.36			128.110.0.49			13249			31851			TCP			711			3.3s
128.110.0.36			128.110.0.49			14399			35605			TCP			691			2.0s
128.110.0.36			128.110.0.49			18287			34784			TCP			793			4.7s
128.110.0.36			128.110.0.49			15691			33185			TCP			648			3.4s
128.110.0.36			128.110.0.49			10433			36921			TCP			679			3.8s
128.110.0.36			128.110.0.49			10444			33462			TCP			738			5.1s
128.110.0.36			128.110.0.49			15643			35823			TCP			677			5.5s
128.110.0.36			128.110.0.49			12261			38706			TCP			897			3.2s
128.110.0.36			128.110.0.49			10155			37457			TCP			988			5.0s
128.110.0.36			128.110.0.49			16058			34285			TCP			765			3.3s
128.110.0.36			128.110.0.49			19905			38714			TCP			589			4.8s
128.110.0.36			128.110.0.49			16706			34287			TCP			759			3.9s
128.110.0.36			128.110.0.49			13208			36500			TCP			423			5.7s
128.110.0.36			128.110.0.49			14764			33439			TCP			826			5.3s
128.110.0.36			128.110.0.49			15673			38156			TCP			875			3.7s
128.110.0.36			128.110.0.49			16549			35805			TCP			772			3.5s
128.110.0.36			128.110.0.49			19403			32933			TCP			580			5.2s
128.110.0.36			128.110.0.49			13099			38268			TCP			800			7.4s
128.110.0.37			128.110.0.49			17038			32568			TCP			977			4.6s
128.110.0.37			128.110.0.49			13964			37001			TCP			545			4.0s
128.110.0.37			128.110.0.49			13290			30116			TCP			477			5.0s
128.110.0.37			128.110.0.49			18406			31543			TCP			851			3.0s
128.110.0.37			128.110.0.49			10113			39781			TCP			408			4.2s
128.110.0.37			128.110.0.49			16025			33655			TCP			413			5.1s
128.110.0.37			128.110.0.49			10665			30870			TCP			855			4.6s
128.110.0.37			128.110.0.49			14592			30536			TCP			477			3.7s
128.110.0.37			128.110.0.49			11460			31607			TCP			816			3.2s
128.110.0.37			128.110.0.49			15315			34706			TCP			674			4.0s
128.110.0.37			128.110.0.49			12721			30336			TCP			634			5.9s
128.110.0.37			128.110.0.49			10510			34552			TCP			785			6.7s
128.110.0.37			128.110.0.49			19904			37353			TCP			633			5.4s
128.110.0.37			128.110.0.49			13322			30211			TCP			415			3.2s
128.110.0.37			128.110.0.49			15688			34014			TCP			576			3.5s
128.110.0.37			128.110.0.49			18579			35799			TCP			733			7.0s
128.110.0.37			128.110.0.49			12870			30343			TCP			834			2.9s
128.110.0.37			128.110.0.49			11704			36997			TCP			995			1.3s
128.110.0.37			128.110.0.49			18905			32676			TCP			720			6.9s
128.110.0.37			128.110.0.49			17208			31333			TCP			476			1.8s
128.110.0.37			128.110.0.49			16882			35768			TCP			437			1.8s
128.110.0.37			128.110.0.49			13918			30496			TCP			759			3.2s
128.110.0.37			128.110.0.49			10958			34603			TCP			831			3.9s
128.110.0.37			128.110.0.49			10086			36013			TCP			647			6.4s
128.110.0.37			128.110.0.49			18523			32985			TCP			428			3.4s
128.110.0.37			128.110.0.49			15305			31330			TCP			707			1.3s
128.110.0.37			128.110.0.49			18809			31905			TCP			524			4.1s
128.110.0.37			128.110.0.49			16778			31174			TCP			642			3.7s
128.110.0.37			128.110.0.49			17266			31548			TCP			868			7.1s
128.110.0.37			128.110.0.49			13670			33763			TCP			967			6.4s
128.110.0.37			128.110.0.49			13451			33859			TCP			927			3.9s
128.110.0.37			128.110.0.49			13356			30667			TCP			703			1.9s
128.110.0.37			128.110.0.49			14184			31568			TCP			950			6.8s
128.110.0.37			128.110.0.49			15142			33993			TCP			889			6.0s
128.110.0.37			128.110.0.49			11011			31346			TCP			869			5.0s
128.110.0.37			128.110.0.49			17570			39740			TCP			874			1.5s
128.110.0.37			128.110.0.49			12760			38700			TCP			616			1.8s
128.110.0.37			128.110.0.49			17786			36558			TCP			833			7.1s
128.110.0.37			128.110.0.49			10575			39273			TCP			666			2.8s
128.110.0.37			128.110.0.49			14188			31979			TCP			963			5.9s
128.110.0.37			128.110.0.49			18949			35091			TCP			828			4.7s
128.110.0.37			128.110.0.49			18952			37433			TCP			565			7.0s
128.110.0.37			128.110.0.49			10587			35431			TCP			973			6.3s
128.110.0.37			128.110.0.49			19454			32451			TCP			621			4.3s
128.110.0.37			128.110.0.49			18834			33370			TCP			691			1.0s
128.110.0.37			128.110.0.49			14077			31139			TCP			414			6.3s
128.110.0.37			128.110.0.49			17667			39616			TCP			815			5.8s
128.110.0.37			128.110.0.49			17862			37179			TCP			823			5.1s
128.110.0.37			128.110.0.49			18630			38807			TCP			700			6.0s
128.110.0.37			128.110.0.49			18832			34970			TCP			809			3.0s
128.110.0.37			128.110.0.49			13437			39766			TCP			640			3.9s
128.110.0.37			128.110.0.49			13470			32464			TCP			930			3.3s
128.110.0.37			128.110.0.49			18590			32588			TCP			746			4.2s
128.110.0.37			128.110.0.49			10073			38947			TCP			764			4.1s
128.110.0.37			128.110.0.49			17205			35553			TCP			495			2.0s
128.110.0.37			128.110.0.49			10830			34204			TCP			562			1.1s
128.110.0.37			128.110.0.49			17827			38374			TCP			778			3.3s
128.110.0.37			128.110.0.49			11921			37489			TCP			510			5.7s
128.110.0.37			128.110.0.49			14006			36071			TCP			905			4.0s
128.110.0.37			128.110.0.49			16866			34858			TCP			679			4.8s
128.110.0.37			128.110.0.49			16362			35321			TCP			429			1.3s
128.110.0.37			128.110.0.49			15993			37386			TCP			837			7.3s
128.110.0.37			128.110.0.49			15977			33186			TCP			643			1.7s
128.110.0.41			128.110.0.49			10177			31144			TCP			866			1.3s
128.110.0.41			128.110.0.49			17239			30311			TCP			757			3.5s
128.110.0.41			128.110.0.49			17675			39897			TCP			936			5.6s
128.110.0.41			128.110.0.49			15434			32156			TCP			739			1.6s
128.110.0.41			128.110.0.49			13613			34457			TCP			868			2.2s
128.110.0.41			128.110.0.49			14235			34391			TCP			463			1.1s
128.110.0.41			128.110.0.49			17909			35350			TCP			537			4.3s
128.110.0.41			128.110.0.49			10372			32476			TCP			719			5.8s
128.110.0.41			128.110.0.49			16849			35565			TCP			967			4.7s
128.110.0.41			128.110.0.49			11664			31662			TCP			452			5.3s
128.110.0.41			128.110.0.49			12358			35219			TCP			862			4.9s
128.110.0.41			128.110.0.49			10541			30029			TCP			578			3.5s
128.110.0.41			128.110.0.49			11650			38230			TCP			860			1.4s
128.110.0.41			128.110.0.49			19710			31398			TCP			735			1.1s
128.110.0.41			128.110.0.49			13756			30972			TCP			916			6.8s
128.110.0.41			128.110.0.49			17105			35193			TCP			923			2.1s
128.110.0.41			128.110.0.49			15638			37114			TCP			402			5.9s
128.110.0.41			128.110.0.49			14927			35410			TCP			925			5.4s
128.110.0.41			128.110.0.49			15611			38454			TCP			700			5.8s
128.110.0.41			128.110.0.49			18161			31429			TCP			669			1.3s
128.110.0.41			128.110.0.49			18574			34271			TCP			423			1.7s
128.110.0.41			128.110.0.49			10607			32325			TCP			577			3.3s
128.110.0.41			128.110.0.49			13256			31211			TCP			902			7.0s
128.110.0.41			128.110.0.49			16167			33342			TCP			516			1.2s
128.110.0.41			128.110.0.49			16746			39697			TCP			811			1.1s
128.110.0.41			128.110.0.49			10343			30950			TCP			606			6.6s
128.110.0.41			128.110.0.49			17734			38250			TCP			713			6.9s
128.110.0.41			128.110.0.49			15364			31202			TCP			488			2.4s
128.110.0.41			128.110.0.49			15867			30129			TCP			443			4.3s
128.110.0.41			128.110.0.49			14144			31224			TCP			461			4.1s
128.110.0.41			128.110.0.49			16093			33598			TCP			994			2.7s
128.110.0.41			128.110.0.49			13733			31234			TCP			1000			5.6s
128.110.0.41			128.110.0.49			18363			31864			TCP			443			3.7s
128.110.0.41			128.110.0.49			18830			37593			TCP			560			7.2s
128.110.0.41			128.110.0.49			19304			31579			TCP			882			4.8s
128.110.0.41			128.110.0.49			12401			32792			TCP			917			4.5s
128.110.0.41			128.110.0.49			12937			32402			TCP			409			7.4s
128.110.0.41			128.110.0.49			14329			39930			TCP			931			1.4s
128.110.0.41			128.110.0.49			15679			36001			TCP			974			1.3s
128.110.0.41			128.110.0.49			11397			32394			TCP			570			4.3s
128.110.0.41			128.110.0.49			18319			36901			TCP			889			1.3s
128.110.0.41			128.110.0.49			17691			30479			TCP			891			5.0s
128.110.0.41			128.110.0.49			16152			36678			TCP			865			3.9s
128.110.0.41			128.110.0.49			16883			30464			TCP			797			7.0s
128.110.0.41			128.110.0.49			19094			35825			TCP			438			2.7s
128.110.0.41			128.110.0.49			12072			35270			TCP			653			5.2s
128.110.0.41			128.110.0.49			17904			31113			TCP			620			4.1s
128.110.0.41			128.110.0.49			14399			38116			TCP			855			6.4s
128.110.0.41			128.110.0.49			16483			34910			TCP			671			4.5s
128.110.0.41			128.110.0.49			11681			31380			TCP			699			1.2s
128.110.0.41			128.110.0.49			17241			36078			TCP			875			1.4s
128.110.0.41			128.110.0.49			15063			30977			TCP			915			2.7s
128.110.0.41			128.110.0.49			12062			30562			TCP			731			2.5s
128.110.0.11			128.110.0.49			37232			12984			TCP			3111			17.5s
128.110.0.11			128.110.0.49			34752			10136			TCP			1261			16.7s
128.110.0.11			128.110.0.49			38657			12805			TCP			3692			18.7s
128.110.0.11			128.110.0.49			37526			18294			TCP			3333			14.2s
128.110.0.11			128.110.0.49			39168			19965			TCP			2313			1.8s
128.110.0.11			128.110.0.49			31652			16781			TCP			4830			1.9s
128.110.0.11			128.110.0.49			30964			16255			TCP			5353			7.3s
128.110.0.11			128.110.0.49			30781			11500			TCP			3533			7.5s
128.110.0.11			128.110.0.49			35765			13320			TCP			1062			1.6s
128.110.0.11			128.110.0.49			36062			16604			TCP			3002			4.0s
128.110.0.11			128.110.0.49			34842			15404			TCP			1821			1.5s
128.110.0.11			128.110.0.49			36946			19812			TCP			3722			17.9s
128.110.0.11			128.110.0.49			34614			14308			TCP			3426			3.3s
128.110.0.11			128.110.0.49			39166			14779			TCP			1200			11.7s
128.110.0.11			128.110.0.49			36994			17807			TCP			5206			5.0s
128.110.0.11			128.110.0.49			36600			18013			TCP			4220			17.2s
128.110.0.11			128.110.0.49			35950			15539			TCP			4601			10.5s
128.110.0.11			128.110.0.49			38459			13512			TCP			4627			11.1s
128.110.0.11			128.110.0.49			37571			16645			TCP			3258			10.0s
128.110.0.11			128.110.0.49			37892			13022			TCP			4694			13.7s
128.110.0.11			128.110.0.49			34529			17399			TCP			3126			7.2s
128.110.0.11			128.110.0.49			38510			14096			TCP			3704			3.7s
128.110.0.11			128.110.0.49			38960			14381			TCP			2478			2.1s
128.110.0.11			128.110.0.49			39478			18009			TCP			3456			19.6s
128.110.0.11			128.110.0.49			36201			18510			TCP			3642			11.6s
128.110.0.11			128.110.0.49			35625			16586			TCP			2236			7.3s
128.110.0.11			128.110.0.49			33241			11761			TCP			2419			14.6s
128.110.0.11			128.110.0.49			38090			15474			TCP			4538			3.5s
128.110.0.11			128.110.0.49			34841			14723			TCP			5229			19.2s
128.110.0.11			128.110.0.49			33867			14604			TCP			2593			6.6s
128.110.0.11			128.110.0.49			37099			12282			TCP			5222			4.2s
128.110.0.11			128.110.0.49			31589			11637			TCP			3492			4.6s
128.110.0.11			128.110.0.49			34499			10203			TCP			4975			3.3s
128.110.0.11			128.110.0.49			36453			11376			TCP			1217			16.4s
128.110.0.11			128.110.0.49			36000			17769			TCP			1416			13.7s
128.110.0.11			128.110.0.49			36075			17773			TCP			4061			10.4s
128.110.0.11			128.110.0.49			35264			14343			TCP			1431			9.9s
128.110.0.11			128.110.0.49			37162			16137			TCP			3653			6.3s
128.110.0.11			128.110.0.49			30886			17268			TCP			3730			17.9s
128.110.0.11			128.110.0.49			34667			11360			TCP			4315			3.6s
128.110.0.11			128.110.0.49			30536			12047			TCP			1532			17.0s
128.110.0.11			128.110.0.49			37436			16903			TCP			5224			5.2s
128.110.0.11			128.110.0.49			38919			14204			TCP			4289			2.7s
128.110.0.11			128.110.0.49			34661			11778			TCP			2458			5.1s
128.110.0.11			128.110.0.49			36682			11687			TCP			2228			4.9s
128.110.0.11			128.110.0.49			30738			10259			TCP			5213			19.3s
128.110.0.11			128.110.0.49			36578			13812			TCP			4397			15.3s
128.110.0.11			128.110.0.49			33342			13603			TCP			2826			9.8s
128.110.0.11			128.110.0.49			37091			14798			TCP			3730			5.5s
128.110.0.11			128.110.0.49			31787			12935			TCP			5154			16.2s
128.110.0.11			128.110.0.49			36438			15411			TCP			2982			18.4s
128.110.0.11			128.110.0.49			36838			15012			TCP			5785			8.1s
128.110.0.11			128.110.0.49			34603			13018			TCP			3291			4.4s
128.110.0.11			128.110.0.49			38556			15979			TCP			3728			2.9s
128.110.0.11			128.110.0.49			36053			10093			TCP			5791			13.4s
128.110.0.11			128.110.0.49			35058			11358			TCP			1685			15.9s
128.110.0.11			128.110.0.49			36670			17846			TCP			4100			11.7s
128.110.0.11			128.110.0.49			33680			11817			TCP			2987			7.9s
128.110.0.11			128.110.0.49			32941			15338			TCP			4709			2.0s
128.110.0.11			128.110.0.49			39517			10670			TCP			1297			11.8s
128.110.0.11			128.110.0.49			35863			10947			TCP			1638			16.9s
128.110.0.11			128.110.0.49			38278			10523			TCP			3204			16.0s
128.110.0.11			128.110.0.49			38122			12692			TCP			5362			2.5s
128.110.0.11			128.110.0.49			31940			16171			TCP			2151			4.1s
128.110.0.11			128.110.0.49			32864			14962			TCP			3208			10.8s
128.110.0.11			128.110.0.49			34374			16016			TCP			2575			1.3s
128.110.0.11			128.110.0.49			37528			10370			TCP			3617			19.8s
128.110.0.11			128.110.0.49			30665			19186			TCP			5529			9.3s
128.110.0.11			128.110.0.49			36063			12324			TCP			1692			2.5s
128.110.0.11			128.110.0.49			39934			19949			TCP			1882			4.7s
128.110.0.11			128.110.0.49			36083			14552			TCP			3497			12.4s
128.110.0.11			128.110.0.49			32703			17141			TCP			4796			5.8s
128.110.0.11			128.110.0.49			38535			10107			TCP			3796			15.1s
128.110.0.11			128.110.0.49			35867			19439			TCP			3061			15.9s
128.110.0.11			128.110.0.49			37143			10863			TCP			1299			18.4s
128.110.0.11			128.110.0.49			39811			15075			TCP			5403			12.3s
128.110.0.11			128.110.0.49			30685			14020			TCP			1232			10.7s
128.110.0.11			128.110.0.49			39406			10770			TCP			3942			8.2s
128.110.0.11			128.110.0.49			37158			19661			TCP			2452			19.9s
128.110.0.11			128.110.0.49			38739			18743			TCP			4333			3.2s
128.110.0.11			128.110.0.49			33204			12194			TCP			3573			3.2s
128.110.0.11			128.110.0.49			38369			13511			TCP			4275			10.9s
128.110.0.11			128.110.0.49			38844			18933			TCP			1849			16.2s
128.110.0.11			128.110.0.49			32838			17236			TCP			1787			17.3s
128.110.0.11			128.110.0.49			32139			13491			TCP			4535			8.8s
