host-src-ip			host-dst-ip			host-src-port			host-dst-port			host-protocol			flow-size-in-bytes			flow-duration
128.110.0.35			128.110.0.41			6706			1995			TCP			157			2.0s
128.110.0.35			128.110.0.41			9228			2035			TCP			165			1.3s
128.110.0.35			128.110.0.41			5712			236			TCP			174			1.0s
128.110.0.35			128.110.0.41			5947			268			UDP			172			1.9s
128.110.0.35			128.110.0.41			5418			256			UDP			169			1.1s
128.110.0.35			128.110.0.41			6827			393			UDP			158			1.4s
128.110.0.35			128.110.0.41			7728			1980			TCP			152			1.1s
128.110.0.35			128.110.0.41			9834			1068			TCP			151			1.2s
128.110.0.35			128.110.0.41			7167			1298			TCP			157			1.6s
128.110.0.35			128.110.0.41			6142			1364			UDP			154			1.7s
128.110.0.35			128.110.0.41			6417			1705			TCP			158			1.7s
128.110.0.35			128.110.0.41			8080			1630			UDP			169			1.5s
128.110.0.35			128.110.0.41			8645			855			TCP			156			1.8s
128.110.0.35			128.110.0.41			9417			2043			UDP			163			1.7s
128.110.0.35			128.110.0.41			7662			1289			UDP			162			1.8s
128.110.0.35			128.110.0.41			7423			430			UDP			150			1.3s
128.110.0.35			128.110.0.41			9449			1292			UDP			158			2.0s
128.110.0.35			128.110.0.41			7932			1815			TCP			166			2.0s
128.110.0.35			128.110.0.41			9157			1482			UDP			163			1.6s
128.110.0.35			128.110.0.41			8996			1492			UDP			155			1.3s
128.110.0.35			128.110.0.41			7184			910			TCP			150			1.9s
128.110.0.35			128.110.0.41			8826			679			UDP			151			1.6s
128.110.0.35			128.110.0.41			5050			1741			TCP			165			1.6s
128.110.0.35			128.110.0.41			6681			1930			UDP			158			1.0s
128.110.0.35			128.110.0.41			8593			1862			UDP			173			1.9s
128.110.0.35			128.110.0.41			9107			1307			TCP			152			1.8s
128.110.0.35			128.110.0.41			8653			1372			TCP			157			2.0s
128.110.0.35			128.110.0.41			5612			750			TCP			154			1.7s
128.110.0.35			128.110.0.41			10000			28			TCP			171			1.1s
128.110.0.35			128.110.0.41			6178			2026			TCP			161			1.9s
128.110.0.35			128.110.0.41			6946			900			TCP			162			1.2s
128.110.0.35			128.110.0.41			7995			1170			TCP			166			1.8s
128.110.0.35			128.110.0.41			7554			1744			TCP			157			1.1s
128.110.0.35			128.110.0.41			7332			1396			UDP			152			1.3s
128.110.0.35			128.110.0.41			8545			788			UDP			151			1.7s
128.110.0.35			128.110.0.41			6719			1483			TCP			156			1.6s
128.110.0.35			128.110.0.41			5193			898			TCP			156			1.3s
128.110.0.35			128.110.0.41			6271			1608			TCP			154			1.7s
128.110.0.35			128.110.0.41			8028			813			UDP			164			1.7s
128.110.0.35			128.110.0.41			5723			1746			TCP			174			1.5s
128.110.0.35			128.110.0.41			9746			984			UDP			152			1.6s
128.110.0.35			128.110.0.41			8403			968			UDP			155			1.3s
128.110.0.35			128.110.0.41			8182			1092			TCP			167			1.1s
128.110.0.35			128.110.0.41			5955			919			TCP			158			1.4s
128.110.0.35			128.110.0.41			8366			355			TCP			166			1.8s
128.110.0.35			128.110.0.41			5021			802			UDP			150			1.1s
128.110.0.35			128.110.0.41			8483			1750			TCP			155			1.5s
128.110.0.35			128.110.0.41			9151			65			UDP			157			2.0s
128.110.0.35			128.110.0.41			9096			407			TCP			171			1.4s
128.110.0.35			128.110.0.41			8936			1809			UDP			159			1.9s
128.110.0.35			128.110.0.41			5689			1500			TCP			156			1.6s
128.110.0.35			128.110.0.41			5852			762			TCP			170			1.3s
128.110.0.35			128.110.0.41			5924			1664			TCP			170			1.4s
128.110.0.35			128.110.0.41			6534			1001			TCP			159			1.5s
128.110.0.35			128.110.0.41			8646			1046			TCP			170			1.7s
128.110.0.35			128.110.0.41			5681			1513			UDP			170			1.6s
128.110.0.35			128.110.0.41			5172			2035			TCP			150			1.9s
128.110.0.35			128.110.0.41			9036			589			UDP			151			1.1s
128.110.0.35			128.110.0.41			7360			835			UDP			172			1.3s
128.110.0.35			128.110.0.41			6540			1727			TCP			153			1.8s
128.110.0.35			128.110.0.41			6826			1450			TCP			170			1.4s
128.110.0.35			128.110.0.41			6540			161			UDP			167			1.5s
128.110.0.35			128.110.0.41			9130			1036			TCP			161			1.8s
128.110.0.35			128.110.0.41			9920			861			UDP			166			1.4s
128.110.0.35			128.110.0.41			9034			636			TCP			161			1.1s
128.110.0.35			128.110.0.41			8712			615			UDP			157			1.7s
128.110.0.35			128.110.0.41			6090			869			UDP			165			1.9s
128.110.0.35			128.110.0.41			7539			817			UDP			172			1.7s
128.110.0.35			128.110.0.41			9476			322			TCP			171			1.2s
128.110.0.35			128.110.0.41			8215			1100			UDP			173			1.5s
128.110.0.35			128.110.0.41			8608			924			TCP			174			1.2s
128.110.0.35			128.110.0.41			5205			757			TCP			168			1.4s
128.110.0.35			128.110.0.41			8570			1750			TCP			157			1.1s
128.110.0.35			128.110.0.41			9946			600			UDP			169			1.2s
128.110.0.35			128.110.0.41			6867			1083			TCP			175			1.9s
128.110.0.35			128.110.0.41			9614			866			UDP			155			1.4s
128.110.0.35			128.110.0.41			7796			1978			TCP			175			1.4s
128.110.0.35			128.110.0.41			9182			1452			UDP			152			1.6s
128.110.0.35			128.110.0.41			5937			754			UDP			171			1.1s
128.110.0.35			128.110.0.41			7799			69			UDP			167			1.2s
128.110.0.35			128.110.0.41			7932			1438			UDP			166			1.1s
128.110.0.35			128.110.0.41			6729			119			UDP			157			1.7s
128.110.0.35			128.110.0.41			5392			1877			TCP			158			1.1s
128.110.0.35			128.110.0.41			6087			938			TCP			151			1.3s
128.110.0.35			128.110.0.41			9439			998			TCP			156			1.3s
128.110.0.35			128.110.0.41			7901			1381			UDP			157			1.3s
128.110.0.35			128.110.0.41			8950			1145			UDP			159			1.0s
128.110.0.35			128.110.0.41			9870			1141			UDP			171			1.2s
128.110.0.35			128.110.0.41			7615			346			UDP			156			2.0s
128.110.0.35			128.110.0.41			6130			1613			TCP			151			1.6s
128.110.0.35			128.110.0.41			8621			760			UDP			161			2.0s
128.110.0.35			128.110.0.41			6002			174			TCP			157			1.6s
128.110.0.36			128.110.0.49			19474			33655			TCP			598			1.9s
128.110.0.36			128.110.0.49			16544			39609			TCP			789			2.3s
128.110.0.36			128.110.0.49			17457			30086			TCP			657			4.9s
128.110.0.36			128.110.0.49			12721			38047			TCP			511			6.9s
128.110.0.36			128.110.0.49			12988			35972			TCP			796			7.2s
128.110.0.36			128.110.0.49			15465			30372			TCP			620			6.6s
128.110.0.36			128.110.0.49			18142			37462			TCP			648			4.5s
128.110.0.36			128.110.0.49			18142			32107			TCP			963			6.4s
128.110.0.36			128.110.0.49			18753			30264			TCP			690			1.4s
128.110.0.36			128.110.0.49			10419			36169			TCP			795			2.8s
128.110.0.36			128.110.0.49			12682			32316			TCP			924			3.5s
128.110.0.36			128.110.0.49			11493			32646			TCP			726			4.1s
128.110.0.36			128.110.0.49			12000			37124			TCP			924			3.7s
128.110.0.36			128.110.0.49			10736			30194			TCP			638			7.2s
128.110.0.36			128.110.0.49			10979			30794			TCP			887			3.6s
128.110.0.36			128.110.0.49			19563			39838			TCP			609			6.9s
128.110.0.36			128.110.0.49			19838			32737			TCP			528			5.7s
128.110.0.36			128.110.0.49			13975			32430			TCP			418			6.0s
128.110.0.36			128.110.0.49			17927			33957			TCP			856			5.3s
128.110.0.36			128.110.0.49			10763			34586			TCP			733			2.4s
128.110.0.36			128.110.0.49			18635			38336			TCP			964			3.2s
128.110.0.36			128.110.0.49			11130			36645			TCP			558			5.3s
128.110.0.36			128.110.0.49			16906			31486			TCP			856			5.5s
128.110.0.36			128.110.0.49			13741			36622			TCP			531			3.8s
128.110.0.36			128.110.0.49			13980			36683			TCP			663			2.2s
128.110.0.36			128.110.0.49			10293			36645			TCP			536			2.9s
128.110.0.36			128.110.0.49			13402			33045			TCP			910			6.8s
128.110.0.36			128.110.0.49			15525			31517			TCP			526			4.7s
128.110.0.36			128.110.0.49			12539			35120			TCP			504			4.8s
128.110.0.36			128.110.0.49			14099			35648			TCP			827			3.2s
128.110.0.36			128.110.0.49			10159			36242			TCP			739			5.3s
128.110.0.36			128.110.0.49			18022			32455			TCP			416			4.4s
128.110.0.36			128.110.0.49			18710			33701			TCP			812			6.8s
128.110.0.36			128.110.0.49			18268			31546			TCP			982			5.6s
128.110.0.36			128.110.0.49			15109			34852			TCP			848			6.0s
128.110.0.36			128.110.0.49			19640			32246			TCP			851			4.8s
128.110.0.36			128.110.0.49			16931			34820			TCP			1000			7.1s
128.110.0.36			128.110.0.49			19897			35772			TCP			455			6.2s
128.110.0.36			128.110.0.49			13816			39317			TCP			593			2.3s
128.110.0.36			128.110.0.49			15880			38357			TCP			590			5.0s
128.110.0.36			128.110.0.49			19654			35413			TCP			988			3.6s
128.110.0.36			128.110.0.49			10595			38596			TCP			451			6.4s
128.110.0.36			128.110.0.49			18695			39742			TCP			784			2.4s
128.110.0.36			128.110.0.49			10170			33742			TCP			426			4.4s
128.110.0.36			128.110.0.49			17246			36774			TCP			468			5.3s
128.110.0.36			128.110.0.49			18500			32313			TCP			854			3.7s
128.110.0.36			128.110.0.49			14016			32059			TCP			928			2.0s
128.110.0.36			128.110.0.49			17739			32800			TCP			944			5.9s
128.110.0.36			128.110.0.49			19873			36709			TCP			509			3.6s
128.110.0.36			128.110.0.49			16126			34676			TCP			761			4.0s
128.110.0.36			128.110.0.49			13209			31055			TCP			675			4.2s
128.110.0.36			128.110.0.49			11442			35918			TCP			513			5.1s
128.110.0.37			128.110.0.49			13874			34978			TCP			409			5.1s
128.110.0.37			128.110.0.49			13472			31922			TCP			657			6.9s
128.110.0.37			128.110.0.49			12684			39499			TCP			755			5.2s
128.110.0.37			128.110.0.49			18349			38137			TCP			492			3.8s
128.110.0.37			128.110.0.49			17140			32038			TCP			907			5.5s
128.110.0.37			128.110.0.49			12928			37487			TCP			710			2.9s
128.110.0.37			128.110.0.49			17149			39084			TCP			930			4.6s
128.110.0.37			128.110.0.49			16717			38393			TCP			885			2.5s
128.110.0.37			128.110.0.49			19559			38690			TCP			708			7.2s
128.110.0.37			128.110.0.49			16173			33270			TCP			688			1.8s
128.110.0.37			128.110.0.49			17859			31947			TCP			602			6.7s
128.110.0.37			128.110.0.49			12066			33513			TCP			427			5.1s
128.110.0.37			128.110.0.49			14014			31245			TCP			463			1.1s
128.110.0.37			128.110.0.49			14562			36776			TCP			873			2.2s
128.110.0.37			128.110.0.49			11986			35212			TCP			826			3.1s
128.110.0.37			128.110.0.49			14943			33995			TCP			835			4.4s
128.110.0.37			128.110.0.49			10975			32135			TCP			782			2.6s
128.110.0.37			128.110.0.49			13713			35493			TCP			617			5.5s
128.110.0.37			128.110.0.49			12572			31677			TCP			876			2.9s
128.110.0.37			128.110.0.49			11019			33017			TCP			474			7.3s
128.110.0.37			128.110.0.49			19330			31490			TCP			490			3.8s
128.110.0.37			128.110.0.49			13927			31238			TCP			632			3.7s
128.110.0.37			128.110.0.49			16282			39505			TCP			668			7.2s
128.110.0.37			128.110.0.49			19883			32804			TCP			950			6.8s
128.110.0.37			128.110.0.49			17670			32837			TCP			962			4.1s
128.110.0.37			128.110.0.49			14926			33811			TCP			953			5.2s
128.110.0.37			128.110.0.49			18797			36513			TCP			442			1.6s
128.110.0.37			128.110.0.49			13683			33145			TCP			775			6.1s
128.110.0.37			128.110.0.49			19128			35632			TCP			633			5.0s
128.110.0.37			128.110.0.49			15957			35361			TCP			937			5.4s
128.110.0.37			128.110.0.49			17460			36870			TCP			457			4.2s
128.110.0.37			128.110.0.49			13645			35787			TCP			792			1.1s
128.110.0.37			128.110.0.49			12330			33187			TCP			426			2.6s
128.110.0.37			128.110.0.49			17238			32552			TCP			746			6.8s
128.110.0.37			128.110.0.49			14166			38663			TCP			615			6.0s
128.110.0.37			128.110.0.49			10222			36434			TCP			555			2.6s
128.110.0.37			128.110.0.49			15166			36412			TCP			448			5.1s
128.110.0.37			128.110.0.49			18279			35777			TCP			905			7.2s
128.110.0.37			128.110.0.49			15282			30087			TCP			585			4.5s
128.110.0.37			128.110.0.49			11719			31055			TCP			949			1.2s
128.110.0.37			128.110.0.49			15170			33977			TCP			692			4.8s
128.110.0.37			128.110.0.49			19696			36825			TCP			863			2.1s
128.110.0.37			128.110.0.49			19158			36586			TCP			661			1.4s
128.110.0.37			128.110.0.49			16895			30148			TCP			958			1.3s
128.110.0.37			128.110.0.49			14058			31190			TCP			704			6.0s
128.110.0.37			128.110.0.49			16340			30256			TCP			556			1.0s
128.110.0.37			128.110.0.49			12345			35567			TCP			509			7.3s
128.110.0.37			128.110.0.49			13536			37786			TCP			946			6.8s
128.110.0.37			128.110.0.49			19963			33191			TCP			926			2.2s
128.110.0.37			128.110.0.49			14346			39684			TCP			712			1.2s
128.110.0.37			128.110.0.49			17029			35190			TCP			919			5.7s
128.110.0.37			128.110.0.49			18986			38885			TCP			525			2.7s
128.110.0.37			128.110.0.49			19958			31612			TCP			888			6.5s
128.110.0.41			128.110.0.35			5712			1086			UDP			155			1.4s
128.110.0.41			128.110.0.35			7625			871			UDP			158			1.2s
128.110.0.41			128.110.0.35			8568			1729			TCP			156			1.0s
128.110.0.41			128.110.0.35			6351			1455			UDP			168			1.7s
128.110.0.41			128.110.0.35			9570			476			UDP			169			1.5s
128.110.0.41			128.110.0.35			6182			1070			UDP			168			1.5s
128.110.0.41			128.110.0.35			9785			1515			UDP			171			1.7s
128.110.0.41			128.110.0.35			8162			257			TCP			157			1.7s
128.110.0.41			128.110.0.35			8947			94			TCP			160			1.9s
128.110.0.41			128.110.0.35			8051			466			TCP			173			1.7s
128.110.0.41			128.110.0.35			6068			230			TCP			150			1.8s
128.110.0.41			128.110.0.35			8475			571			TCP			164			1.5s
128.110.0.41			128.110.0.35			7040			1881			UDP			158			1.5s
128.110.0.41			128.110.0.35			8795			1785			TCP			170			1.4s
128.110.0.41			128.110.0.35			7148			876			TCP			173			1.3s
128.110.0.41			128.110.0.35			6503			1473			TCP			175			2.0s
128.110.0.41			128.110.0.35			5879			2001			TCP			155			1.4s
128.110.0.41			128.110.0.35			8750			1559			TCP			170			2.0s
128.110.0.41			128.110.0.35			9127			713			TCP			152			1.4s
128.110.0.41			128.110.0.35			10000			908			TCP			165			1.8s
128.110.0.41			128.110.0.35			9338			239			UDP			168			1.9s
128.110.0.41			128.110.0.35			9684			613			UDP			157			1.3s
128.110.0.41			128.110.0.35			8234			1895			UDP			175			1.1s
128.110.0.41			128.110.0.35			6490			285			TCP			152			1.9s
128.110.0.41			128.110.0.35			7819			521			TCP			157			1.9s
128.110.0.41			128.110.0.35			6340			945			UDP			150			2.0s
128.110.0.41			128.110.0.35			6766			483			UDP			157			1.8s
128.110.0.41			128.110.0.35			6927			1654			TCP			155			1.8s
128.110.0.41			128.110.0.35			5053			1204			TCP			153			1.9s
128.110.0.41			128.110.0.35			8560			1109			TCP			164			1.2s
128.110.0.41			128.110.0.35			9350			497			TCP			155			1.1s
128.110.0.41			128.110.0.35			6441			1192			TCP			150			1.7s
128.110.0.41			128.110.0.35			7818			1244			TCP			161			1.1s
128.110.0.41			128.110.0.35			9869			834			TCP			150			1.1s
128.110.0.41			128.110.0.35			5505			1713			TCP			173			1.3s
128.110.0.41			128.110.0.35			5049			445			UDP			154			1.5s
128.110.0.41			128.110.0.35			9100			1526			UDP			158			1.3s
128.110.0.41			128.110.0.35			8098			225			TCP			155			1.9s
128.110.0.41			128.110.0.35			5589			1681			UDP			172			1.2s
128.110.0.41			128.110.0.35			7089			1584			TCP			152			1.6s
128.110.0.41			128.110.0.35			6954			12			UDP			166			1.2s
128.110.0.41			128.110.0.35			5452			465			UDP			154			1.9s
128.110.0.41			128.110.0.35			9014			1			UDP			156			1.1s
128.110.0.41			128.110.0.35			6603			582			TCP			169			1.1s
128.110.0.41			128.110.0.35			5592			758			UDP			164			1.3s
128.110.0.41			128.110.0.35			6069			222			TCP			170			1.5s
128.110.0.41			128.110.0.35			9274			1886			UDP			154			1.7s
128.110.0.41			128.110.0.35			6736			1071			UDP			152			1.3s
128.110.0.41			128.110.0.35			9963			1058			UDP			150			1.4s
128.110.0.41			128.110.0.35			6508			2008			UDP			175			1.2s
128.110.0.41			128.110.0.35			7178			1266			TCP			163			1.9s
128.110.0.41			128.110.0.35			9799			121			TCP			172			1.6s
128.110.0.41			128.110.0.35			9396			18			UDP			153			1.2s
128.110.0.41			128.110.0.35			7831			1058			TCP			155			1.1s
128.110.0.41			128.110.0.35			7515			1076			TCP			168			1.6s
128.110.0.41			128.110.0.35			7695			1222			UDP			160			1.5s
128.110.0.41			128.110.0.35			8646			127			TCP			153			1.1s
128.110.0.41			128.110.0.35			8688			1339			TCP			151			1.5s
128.110.0.41			128.110.0.35			6318			1330			TCP			169			1.6s
128.110.0.41			128.110.0.35			5514			1919			UDP			159			1.9s
128.110.0.41			128.110.0.35			7187			491			UDP			162			1.4s
128.110.0.41			128.110.0.35			6045			316			TCP			156			1.5s
128.110.0.41			128.110.0.35			9809			1520			UDP			150			1.2s
128.110.0.41			128.110.0.35			9935			1165			UDP			155			1.2s
128.110.0.41			128.110.0.35			7179			1362			UDP			170			1.4s
128.110.0.41			128.110.0.35			8635			1986			TCP			153			1.7s
128.110.0.41			128.110.0.35			6380			508			UDP			168			1.5s
